UCL_CODE11,score_centreofaus
313002,0.2378962678754154
313003,0.30867675600329303
313004,0.41465261372294693
313005,0.2566951014538784
313006,0.24607146558879833
313007,0.2776009920052682
313008,0.3181752239398431
314001,0.3621533005930143
314002,0.4166111729112696
314003,0.3972958683848775
314004,0.24228212807239224
314005,0.33289868191442185
314006,0.3754869517901236
314007,0.44333549094551483
314008,0.27025590931723653
314009,0.34082299737847954
314010,0.4042567817268793
314011,0.33041721417574776
314012,0.2829861653839759
314013,0.4053244283779214
314014,0.2878178770627814
314015,0.41268167715088633
314016,0.4062533148222087
314017,0.4008187645987543
314018,0.24119041055612622
314019,0.23519239362803934
314020,0.30057179153753866
315001,0.4201848852231037
315002,0.41913355791337503
315003,0.4127824130009706
315004,0.4047766268849611
315005,0.32322120975808377
315006,0.5196387370946206
315007,0.24228661084225378
315008,0.24646173548853179
315009,0.388555193287081
315010,0.2541813309518359
315011,0.2640579001501082
315012,0.2576126104430321
315013,0.3056294136079333
315014,0.4199166819641029
315015,0.24321248001775275
315016,0.24248110418557667
315017,0.4960963863680835
315018,0.284119370547969
315019,0.270079357405579
315020,0.3326313994735879
315021,0.4284748346049736
315022,0.2830358661596578
315023,0.6417420684537403
315024,0.39618316495622596
315025,0.3826219989279277
315026,0.24486674163724553
315027,0.2479092874315999
315028,0.27908181184090286
315029,0.5131233449105521
315030,0.2507233995411382
315031,0.6148672208945903
315032,0.24434636619957795
315033,0.4009082580768497
315034,0.31637583097798105
315035,0.265718031890516
315036,0.25631098597983604
315037,0.2955485304777733
315038,0.24568550584829318
315039,0.5684899582949757
315040,0.35460783783759553
315041,0.35476219935134656
315042,0.39820823888786616
315043,0.2596986774726656
315044,0.42304604984679595
315045,0.22910622057854801
315046,0.24164548967295052
315047,0.24421161777235312
315048,0.2635034425387236
315049,0.260584054099829
315050,0.28734444209653276
315051,0.47537653911383715
315052,0.402698550609477
315053,0.26560447715047864
315054,0.24561096644760383
315055,0.5557153008318999
315056,0.25970382175866935
315057,0.22987129737994771
315058,0.41476841556377286
315059,0.25009746349426454
315060,0.3644961990974013
315061,0.28518774215905074
315062,0.3898347141900024
315063,0.349164383633472
315064,0.3071346590811408
315065,0.3676580019534774
315066,0.3120930777832043
315067,0.2458543563767548
315068,0.26919390452777014
315069,0.4022308439292368
315070,0.2339351626078996
315071,0.3335479391516635
315072,0.35341859513938445
315073,0.307091962154039
315074,0.28388142359417734
315075,0.2824122684860709
315076,0.40912154798527856
315077,0.2900859817814855
315078,0.4094878615956681
315079,0.24605603752020722
315080,0.29392564110764974
315081,0.2497389402579948
315082,0.40050556925771064
315083,0.36857250839710387
315084,0.24164816798317623
315085,0.41868435971917384
315086,0.2469127639283355
315087,0.2584180761773176
315088,0.2289089460811775
315089,0.24965399725370685
315090,0.35801135201492895
315091,0.40586268888586396
315092,0.2793185533069521
315093,0.3167941600647608
315094,0.4044162396761748
315095,0.24428618526565815
315096,0.25469761884331876
315097,0.4165284694622493
315098,0.36099250323802445
315099,0.2554652942023157
315100,0.3885258550933056
315101,0.285190054602664
315102,0.2867223409756089
315103,0.41079739773521484
315104,0.2526383041877198
315105,0.2855345486495743
315106,0.24631358063180941
315107,0.3981512467098318
321001,0.280664601670928
321002,0.2561721352428138
321003,0.2799919060944639
321004,0.27167129217218633
321005,0.25963398427902995
321006,0.3558998047134303
321007,0.3035181460918043
321008,0.23443600006692478
321009,0.4063209322366832
321010,0.301003069382763
321011,0.27916744002660865
321012,0.24896532980434294
321013,0.41802806943754334
321014,0.519709379548745
321015,0.27769008056344446
321016,0.28228865757910393
321017,0.41878928598463816
321018,0.42105945350991325
321019,0.24705502202536178
321020,0.33033385646686697
321021,0.2362834762642988
321022,0.39853593586139247
321023,0.2853035807687405
321024,0.35424061581078514
321025,0.23624600241705085
321026,0.41664641960741766
321027,0.231051481335676
321028,0.26223690866437543
321029,0.2513105799558023
321030,0.24455238873924823
321031,0.40083952193495265
321032,0.26022919451188065
321033,0.2516215720833084
321034,0.2521913291448221
321035,0.2518314505241257
321036,0.22830373809183024
321037,0.2613655305904531
321038,0.24647452759745014
321039,0.24951904677756054
321040,0.24673455441863223
321041,0.2812889679060686
321042,0.32814176687885543
321043,0.39646386205186346
321044,0.24277256243401568
321045,0.2652337103884008
321046,0.24359737377854118
321047,0.2578721038276238
321048,0.40580654450925724
321049,0.2664196903777506
321050,0.28656694063203725
321051,0.2846686876562633
321052,0.2758885063387122
321053,0.42202385578207624
321054,0.3820994549862604
321055,0.3164559174348407
321056,0.40815100140293903
321057,0.5248138971695647
321058,0.3120037836944668
321059,0.31480508953160036
321060,0.25624087243782834
321061,0.5528903002386472
321062,0.2442872451657231
321063,0.26742460609907803
321064,0.3165473833348095
321065,0.2476673723505013
321066,0.24853566032340135
321067,0.4079981051472973
321068,0.26662978312176544
321069,0.23859342029376585
321070,0.23283618329031563
321071,0.24955385297176436
321072,0.2583225738628111
321073,0.4137849088565507
321074,0.23219493470440444
321075,0.25969531292656367
321076,0.4098027647922038
321077,0.4318953007284989
321078,0.23246290781311207
321079,0.3162908358319254
321080,0.23985553594944142
321081,0.38913666558733806
321082,0.4106635069960147
321083,0.5527780372180833
321084,0.25769352452882355
321085,0.25990859556013446
321086,0.2584227013300868
321087,0.2648891556291776
321088,0.22389017463029515
321089,0.4611269878920946
321090,0.28091939454344506
321091,0.5701680902096433
321092,0.42377415586536027
321093,0.5589567299136626
321094,0.2510916097940409
321095,0.43121855563085376
321096,0.248024044195699
321097,0.4309256865938481
321098,0.36154981008852183
321099,0.2696801084892767
321100,0.26354429973352356
321101,0.41153138729274574
321102,0.42118945846410116
321103,0.2513362149191368
321104,0.3384940931207864
321105,0.3629636761367534
321106,0.30669595186741516
321107,0.25709427207451696
321108,0.2597283817068653
321109,0.41569768198432044
321110,0.4162284785353516
321111,0.26747346248526094
321112,0.24035491996002523
321113,0.27911989284537164
321114,0.4067675948106152
321115,0.5876455858187999
321116,0.2798433882985455
321117,0.2512383663960992
321118,0.3984241327441248
321119,0.25910373487247573
321120,0.3711268187515421
321121,0.4184904416837355
321122,0.2821669810078279
321123,0.4134101827924861
322001,0.41040984473562725
322002,0.4713383130132527
322003,0.3928345248449143
322004,0.22715732392282262
322005,0.5163676739607924
322006,0.40839665273373804
322007,0.482960652244509
322008,0.35811166371736725
322009,0.42140910498982176
322010,0.35770821948627707
322011,0.25771768854743926
322012,0.24591992305808064
322013,0.2458955287822393
322014,0.30201476892113355
322015,0.40930615025171035
322016,0.38182642415339185
322017,0.2747949272860528
322018,0.24823655275085732
322019,0.2447240033170316
322020,0.7028182205741716
322021,0.2623607899107364
322022,0.5928183046923587
322023,0.25679519978957965
322024,0.25836340044839345
322025,0.22976161616818758
322026,0.4131098833840494
322027,0.31064178834074174
322028,0.4041049823794043
322029,0.39662512283210516
322030,0.27232114673288454
322031,0.4042418519482587
322032,0.42546180869612904
322033,0.41714690004817656
322034,0.24163745921950297
322035,0.36053528196681683
322036,0.31333670642581424
322037,0.4116134741130475
322038,0.3587520862967022
322039,0.2543928723533817
322040,0.3648063570121388
322041,0.3586840381608797
322042,0.3756864408065893
322043,0.4030881959467353
322044,0.26729589160401335
322045,0.49754114635357016
322046,0.4063302476313144
322047,0.2790907580013309
322048,0.2872948879662286
322049,0.35430016514879237
322050,0.28357734825015535
322051,0.3604433947993
322052,0.41746141788755
322053,0.31613795402450107
322054,0.2550956476594246
322055,0.36724632293874226
322056,0.2844297845101461
322057,0.25658024569779947
322058,0.3247812210973663
322059,0.40945478221660647
322060,0.6024804523745042
322061,0.3959941464486272
322062,0.25478778866488105
322063,0.3170123403449049
322064,0.2726275055140599
322065,0.22909021027530685
322066,0.35995817056782065
322067,0.2636444585914809
322068,0.41510055799249423
322069,0.2486492576484607
322070,0.29764101414703914
322071,0.3682177110873771
322072,0.2588191048125078
322073,0.3777459127547623
322074,0.2840133282595052
322075,0.3666557914424893
322076,0.4178504450837961
322077,0.2941296276943637
322078,0.4062947005951384
322079,0.4364832540288792
322080,0.3671823894565628
322081,0.31295228165773215
322082,0.2518417616198021
322083,0.2934460998045878
322084,0.4060200905162976
322085,0.27896157670768773
322086,0.25894563923832215
322087,0.3797436517870998
322088,0.3227649149599453
322089,0.4002905563654361
322090,0.40088256242474973
322091,0.2683691835465558
322092,0.24858244296128706
322093,0.253044994681344
322094,0.40969628987940354
322095,0.2712488089630969
322096,0.2473893387335917
322097,0.29667847371973444
322098,0.27005735646520157
322099,0.3543237049566924
322100,0.41712250530570727
322101,0.39731967289060754
322102,0.32237726061608674
322103,0.2715271929590699
322104,0.40787209970174587
322105,0.2909306368525214
322106,0.23192577576162243
322107,0.3022918836154874
322108,0.3905953198442069
322109,0.4926142407428009
322110,0.23836252654922052
322111,0.41605408330770544
322112,0.4169548096484056
322113,0.33089842133595526
322114,0.5827516675101414
322115,0.3280667552960028
322116,0.351068468873045
322117,0.2595873287356133
322118,0.4129671597020723
322119,0.41766579298757367
322120,0.2584518484670034
322121,0.4250268108830346
322122,0.4139192491930661
322123,0.32399098270956994
322124,0.4153695344900218
322125,0.25209645731752084
322126,0.38656945552378774
322127,0.35744484598480253
322128,0.2929398509734086
322129,0.24273975173458462
322130,0.39185137364042344
322131,0.3017858116147133
322132,0.27084604996759865
322133,0.32359915802126005
322134,0.2669235483373471
322135,0.3794526328855107
322136,0.6886564632521657
322137,0.4429538869931099
322138,0.39874376495270025
322139,0.27316640918160084
322140,0.28111495648919926
322141,0.43901520993503984
401001,0.6209331972730225
412001,0.6271620486595304
412002,0.4851780450148464
412003,0.6010970591209082
412004,0.7010334309227146
413001,0.6150598818937887
413002,0.6099145087245939
413003,0.5990564118151964
413004,0.7111463719637774
413005,0.6772866534494053
413006,0.6847715817887123
414001,0.624946746867778
414002,0.6037688506298204
415001,0.6226611362871942
415002,0.6278819889232033
415003,0.6475638123162475
415004,0.6132990300995712
415005,0.5936183593677615
415006,0.5891581930240757
415007,0.5297919379717427
415008,0.7944176611363545
415009,0.6519509007987483
415010,0.8815800915830901
415011,0.6755889522835239
415012,0.6295379142153639
415013,0.6127627853210447
415014,0.6699047097355263
415015,0.6688906921873901
415016,0.6304963377444122
415017,0.6171145054564622
415018,0.5354639985292156
415019,0.6299314034711465
415020,0.6149009168861257
415021,0.5855387983428852
415022,0.6236763691550862
415023,0.6570115030531137
415024,0.6048688881960892
415025,0.6121300685190855
415026,0.6127857482652486
415027,0.5018773338950894
415028,0.6684355031206521
415029,0.607208955233877
415030,0.6102675586003234
415031,0.5118103071636564
415032,0.6103474600047506
415033,0.49739119674861854
415034,0.6702479789204661
415035,0.7076114706321811
415036,0.587948722465619
415037,0.5269499188768892
415038,0.7853171335404604
415039,0.7655682316708169
415040,0.5912141705967396
415041,0.6238910755262628
415042,0.6854732587919953
415043,0.6312138591483973
415044,0.6081446439239959
415045,0.671260800735896
415046,0.6216773834496071
415047,0.6108751141118319
415048,0.6134311028861195
421001,0.7799241555837207
421002,0.6503846060480911
421003,0.6154779907599435
421004,0.6488527568937414
421005,0.7013007082252753
421006,0.6243410098138885
421007,0.6862381149982457
421008,0.6939041152157772
421009,0.694983575298157
421010,0.6109899725678629
421011,0.6310762871504376
421012,0.6743697581232189
421013,0.62677775778809
421014,0.6170071636187202
421015,0.6353918576902944
421016,0.6196923178182805
421017,0.6067817630840113
421018,0.5456939142481503
421019,0.7211031022939587
421020,0.5635868911484507
421021,0.7399445602693833
421022,0.6077356284625433
421023,0.6371229482901369
421024,0.6091762236719289
421025,0.5811196430852635
421026,0.5978907438500394
421027,0.6461618374397886
421028,0.6147445316232089
421029,0.49285119514290177
421030,0.622920401796137
421031,0.6824287954790389
421032,0.5868884018753855
421033,0.5553104233852233
421034,0.6747556956862628
421035,0.48033825658742413
421036,0.6524840442535582
421037,1
421038,0.6396700285604369
421039,0.6286412863277007
421040,0.6377902432241713
421041,0.616172023745357
421042,0.6289777454663639
421043,0.7406308825966054
421044,0.6095990563108048
421045,0.6380545754846118
422001,0.6124103649379367
422002,0.48147918168382153
422003,0.9635182184356519
422004,0.6105078302054681
422005,0.6931768274454464
422006,0.6448622975068881
422007,0.512339237698084
422008,0.6128985371838864
422009,0.6547468401033112
422010,0.6851653992095094
422011,0.6790897720450687
422012,0.6652980689547907
422013,0.6047646377610023
422014,0.6108845773933382
422015,0.6138892783410358
422016,0.614175760856557
422017,0.5963385772645512
422018,0.5955340281456132
422019,0.6347811819523128
422020,0.5691065734807701
422021,0.6335304740244678
422022,0.727678383123376
422023,0.7094889299643421
422024,0.9729326840969087
422025,0.4948676997895185
422026,0.5853344496455715
422027,0.6189628620819285
422028,0.6780902062261875
422029,0.5198629746697716
422030,0.9872897111755787
422031,0.6202916252432592
422032,0.5009044131977103
422033,0.6138672193279382
422034,0.6996242597743909
422035,0.5300168945621955
422036,0.609042571211269
422037,0.683405089611776
422038,0.6410795599782961
422039,0.6089175529611597
422040,0.6453246220780349
422041,0.6898906642725315
422042,0.6568218980623666
422043,0.6407317379221373
422044,0.6408898103015319
422045,0.6629700868929047
422046,0.5072167893348973
422047,0.6616268615915666
422048,0.6157457952606088
422049,0.6073092702528615
422050,0.4962636493679258
422051,0.4909621854617332
422052,0.5589379197183755
422053,0.6232193473334837
422054,0.6427699007322596
422055,0.6320248129124592
422056,0.6026683232984849
422057,0.6977564716555837
422058,0.6830221945405079
422059,0.7709095628001842
422060,0.48266203210698455
422061,0.8227560609082682
501001,0.3614223298199559
511001,0.3374178856572754
512001,0.38366577702101934
512002,0.321515513412166
512003,0.36851272930031787
512004,0.34435373336328345
512005,0.5732999863343389
513001,0.3555437655882775
513002,0.5175728314903554
513003,0.3932822705740805
513004,0.4504369879279768
514001,0.35394365283560325
514002,0.5326412600475753
514003,0.30786349822748615
514004,0.5259521624351594
514005,0.39391779345396205
515001,0.3405090171769505
515002,0.34405417698967966
515003,0.3710916212372558
515004,0.3305468639516158
515005,0.3109794995331875
515006,0.3904729119931071
515007,0.3672394880333094
515008,0.5411737328180153
515009,0.3389557089794083
515010,0.34364114908646104
515011,0.31370622388100744
515012,0.3103586812035457
515013,0.6124483481274653
515014,0.3489442051100178
515015,0.34911236922264355
515016,0.3306096220412863
515017,0.57238016452320994
515018,0.39594226801899024
515019,0.5914428148838833
515020,0.3399108593653324
515021,0.4523801397568039
515022,0.3806803645873178
515023,0.3834586531048205
515024,0.39466333990093083
515025,0.44938495386106014
515026,0.3540281390432627
515027,0.35217708017093996
515028,0.4494572019339851
515029,0.35749672642052255
515030,0.39509308171990687
515031,0.3530534027906802
515032,0.40365212229131975
515033,0.3587831125139065
515034,0.3952244749840754
521001,0.35179702152015113
521002,0.3049358432280783
521003,0.3852597254783955
521004,0.7250065672033432
521005,0.39762805992988515
521006,0.5217992216155447
521007,0.37270398230061275
521008,0.33715756645798967
521009,0.354375184903969
521010,0.39704220098644016
521011,0.44319405565141234
521012,0.34414319098491797
521013,0.3426054948239474
521014,0.36269215286511647
521015,0.3775063850089857
521016,0.5602340552684657
521017,0.4275840532517893
521018,0.3102020199899622
521019,0.41411143659352545
521020,0.4078404873369079
521021,0.30833437548479203
521022,0.35659699443664816
521023,0.3705209748761289
521024,0.3047374242312534
521025,0.4067354873270441
521026,0.4037687621059195
521027,0.6584410555042779
521028,0.4754330984224473
521029,0.3640416979660209
521030,0.57360127717293
521031,0.4312613500332081
521032,0.3801771643726122
521033,0.3534943415389923
521034,0.5720437194318606
521035,0.5887908617190516
521036,0.3820462806698013
521037,0.3736752000148579
521038,0.4934327167489432
521039,0.39236771094585254
521040,0.46607153753425057
521041,0.37000893338216023
521042,0.3620310757661691
521043,0.5613462626102541
521044,0.3457484156688081
521045,0.36586844897966964
521046,0.34318375288396163
521047,0.38672804319985077
521048,0.3327512800360609
521049,0.39745369076250425
521050,0.4153344216861933
521051,0.4050843894288293
521052,0.36067777973392123
521053,0.4927927389321971
521054,0.38777063286633295
521055,0.4042230633484516
521056,0.35938690983533095
521057,0.3827061285303335
521058,0.5734244989668457
522001,0.3415790013148201
522002,0.5016847270065203
522003,0.6161738673258124
522004,0.5061998483990271
522005,0.3694529506241808
522006,0.4431698548438876
522007,0.39616468657112125
522008,0.37015725623618034
522009,0.34394158526530316
522010,0.36943876417492316
522011,0.38426483906077
522012,0.3485433044491981
522013,0.3496279792747595
522014,0.30669786127643683
522015,0.3857530319163327
522016,0.39664253085095147
522017,0.46990644840376516
522018,0.3393904328777262
522019,0.3737064954333146
522020,0.4996592769303796
522021,0.41237545749307813
522022,0.3593260766093317
522023,0.34848833424271675
522024,0.342970357595905
522025,0.36905405507054423
522026,0.36358859620248296
522027,0.4364523052048215
522028,0.5635691730459037
522029,0.5107640256985235
522030,0.38451638645042885
522031,0.7923417686282707
522032,0.4387378389191713
522033,0.43218204681421535
522034,0.4324689465130228
522035,0.4360024717948756
522036,0.6308128977372236
522037,0.3495934235245842
522038,0.5723708876543394
522039,0.5006804756175343
522040,0.7001121543109889
522041,0.37155422512911906
522042,0.4569861794857537
522043,0.3773811123135611
522044,0.3308721167004737
522045,0.44918149113548667
522046,0.35867990687044293
522047,0.3290372790266478
522048,0.4050032736091014
522049,0.48010388139088667
522050,0.39269130133988306
522051,0.3809725993847568
522052,0.7863780423878408
522053,0.3698928606425381
522054,0.3465265362968808
522055,0.7946147399438954
522056,0.6278870312440572
522057,0.367661358460008
522058,0.40820527870539114
522059,0.3834793664376698
522060,0.5575776617408841
522061,0.3797026235495129
522062,0.4247677046521451
522063,0.3508516832848132
522064,0.6027767654797578
522065,0.5230770309377373
522066,0.8570311188728041
522067,0.34899681621414624
603001,0.18573224994466442
611001,0.22850058347958957
612001,0.25546483737886105
613001,0.2705258060303086
613002,0.260685630171393
614001,0.1940235961148823
614002,0.27680964824517085
615001,0.24328604786815344
615002,0.244391878789888
615003,0.23344252804149057
615004,0.2386203577447863
615005,0.17773806723204522
615006,0.22212566871700534
615007,0.24457732459471837
615008,0.2286341079202744
615009,0.18749220486863538
615010,0.25253079674606727
615011,0.23254914228526546
615012,0.22459054614075413
615013,0.1819067228205754
615014,0.18188728177380453
615015,0.2646006013312774
615016,0.22410897979769862
615017,0.25190409768337463
615018,0.2504463238621617
615019,0.22601146242595627
615020,0.2507423907821683
615021,0.29579977642488164
615022,0.18151236709336382
615023,0.2013796835128452
615024,0.23382712735896272
621001,0.18661649780713385
621002,0.20621936100668659
621003,0.17680937750082304
621004,0.22341804441534763
621005,0.35279679506249184
621006,0.183009467686167
621007,0.18473969183250216
621008,0.18657175860908015
621009,0.23721321858632238
621010,0.23429382497573326
621011,0.18143290672833745
621012,0.23636127299984033
621013,0.18068346239096622
621014,0.19933356978062433
621015,0.17919923894217438
621016,0.1758326650451304
621017,0.24947175133803534
621018,0.1882148829811977
621019,0.18578392468014726
621020,0.2594654986389907
621021,0.1982121270510493
621022,0.18124530645441406
621023,0.1783132933154722
621024,0.19692663703378
621025,0.20054343694058463
621026,0.25382867109947427
621027,0.2664294011674859
621028,0.18565983128205543
621029,0.17981758784100121
621030,0.26125314061845606
622001,0.1950379910841883
622002,0.2021158458736948
622003,0.20607884121777142
622004,0.22811140924183104
622005,0.2196064900640099
622006,0.18818195570073515
622007,0.22932806021335772
622008,0.1890193257142777
622009,0.17742899074116691
622010,0.23357029390513862
622011,0.1803871432514792
622012,0.17219822762501413
622013,0.16581478396286053
622014,0.1815619478447511
622015,0.2370609095837426
622016,0.20094544268804293
622017,0.25815027585689265
622018,0.18665901010621733
622019,0.2603586699635504
622020,0.2676927409398089
622021,0.2375430287504704
622022,0.1974294964162573
622023,0.17996581449550697
622024,0.23133899020859217
622025,0.24716502191972156
622026,0.20544318030799114
622027,0.24408305667882413
622028,0.16807208471489832
622029,0.1795833179728451
622030,0.269785662979523
622031,0.21782979146821402
622032,0.203307769164488
622033,0.2832343158575059
622034,0.29390143064184926
622035,0.23775758900157973
622036,0.2687597464699
622037,0.16803474569277888
622038,0.25864817958434794
703001,0.48709781772552174
712001,0.8965874308939584
714001,0.5654429803427969
715001,0.46180089839583116
715002,0.48506834449555125
715003,0.4714745312017109
715004,0.46937705054474066
715005,0.5668923186860209
715006,0.4560591687924652
715007,0.7503418067664748
715008,0.5447028125982487
715009,0.46064082802309725
721001,0.7974908643502701
721002,0.5193327159255903
721003,0.523547988927203
721004,0.598904483930111
721005,0.6704563084032098
721006,0.47739597525732114
721007,0.9173611572073858
721008,0.48945371709561947
721009,0.492877638413177
721010,0.4983762849883424
721011,0.7025282335763082
721012,0.5418207840601708
721013,0.47763370642378944
721014,0.8983928265879518
721015,0.5682069011437587
721016,0.4572326391586282
721017,0.854129759028438
721018,0.941152774797786
722001,0.5173803595657036
722002,0.7248546201651228
722003,0.8971250704600776
722004,0.804678878090016
722005,0.923812775309164
722006,0.5674913091896934
722007,0.5102883622523806
722008,0.5686182973623228
722009,0.5302393647114092
722010,0.7652808109310175
722011,0.6779649762913478
722012,0.8986548465607813
722013,0.5827533504779369
722014,0.8751719430636556
722015,0.865916789072346
722016,0.5820071376856508
722017,0.44824857810945706
722018,0.5892391648279589
722019,0.44196517511487676
722020,0.9473710290210205
722021,0.5343259814498463
722022,0.5509817999286503
722023,0.85464659866786
722024,0.8897601807357834
722025,0.5411280507204238
722026,0.4461734518641022
722027,0.6127320724774101
722028,0.9213818184037501
722029,0.5154631979684361
722030,0.4863246341695434
722031,0.8486117750957239
722032,0.4597012821088491
722033,0.8186562868927146
722034,0.7650754874571094
722035,0.6350360367242422
722036,0.8558291258667363
802001,0.30670925541639094
822001,0.3109989172857792
922002,0.2570669539866396
