UCL_CODE11,score_coast
101001,0.8415122517698833
102001,0.5345595544638946
102002,0.8180027731555779
102003,0.8711585328188871
102004,0.8811162962597902
103001,0.8646483399461328
111001,0.39256859788385545
111002,0.8015247605110742
112001,0.4629185652031095
112002,0.6005794827092208
112003,0.7114119560118317
112004,0.867804589079282
112005,0.32772020990946993
112006,0.5472147610187614
112007,0.7174052104594247
112008,0.2782023564695568
112009,0.7718297283631701
112010,0.4031295846691554
112011,0.8906560741574807
112012,0.41742157146955994
112013,0.31836208778725816
113001,0.48046025422683725
113002,0.9347728562470679
113003,0.9178769520329036
113003,0.9178769520329036
113004,0.6800129555627301
113005,0.25846552226209274
113006,0.4305102433147724
113007,0.8390681296376683
113008,0.6840915573798365
113009,0.24764226514798027
113010,0.7325001306219179
113011,0.8048517327406992
113012,0.750969711645247
113013,0.5532535384935997
113014,0.8188120783154791
113015,0.5426264577404294
113016,0.8781685391348724
113017,0.3129033438658124
113018,0.8406043688102626
113019,0.6220852868808437
113020,0.7523087685240295
113021,0.8196261723444883
113021,0.8196261723444883
114001,0.7375546970107287
114002,0.638951416103684
114003,0.5459138883104415
114004,0.35936092131752095
114005,0.3658271934110938
114006,0.3752394308075653
114007,0.36957699892268614
114008,0.3033685834962834
114009,0.4601806516629722
114010,0.3639180010312113
114011,0.7728559903289816
114012,0.3955940476706705
114013,0.2573646922096997
114014,0.8446485821229699
114015,0.8484202296161638
114016,0.9208783160021806
114017,0.2768346983304524
114018,0.6652901233896176
114019,0.4327123543239475
114020,0.7480945183000267
114021,0.8968949827766564
114022,0.2933236573825161
114023,0.7662593475983963
114024,0.9376012830922937
114025,0.5141164406043779
114026,0.8193058894724289
114027,0.8804500691190564
114028,0.4011076182580279
114029,0.7585738905411804
114030,0.8376036631384502
114030,0.8376036631384502
114031,0.3857516597611258
114032,0.4566105563035565
114033,0.365446409054375
115001,0.5321775281671639
115002,0.7934099155537359
115003,0.953225198115881
115004,0.7156167864190879
115005,0.9340211949699648
115006,0.2664830462443375
115007,0.8199301768931526
115008,0.7024710441653798
115009,0.3638814668024327
115010,0.392154809876739
115011,0.35673736738105455
115012,0.795191836253582
115013,0.39653665241344993
115014,0.7728285602908871
115015,0.7888274678213398
115016,0.932919898924844
115016,0.932919898924844
115017,0.7308306238759298
115018,0.34552605937073066
115019,0.5785117143080738
115020,0.4212294433811282
115021,0.9413151080057756
115022,0.6055100782755662
115023,0.7707784726946811
115024,0.4091210731011993
115025,0.10143456132114159
115026,0.6568291943019043
115027,0.7735359456769118
115028,0.6556724050661625
115029,0.6845336132742781
115030,0.8681416573490559
115031,0.8005398259014216
115032,0.768023436597145
115033,0.6374491773443735
115034,0.8270507612271827
115035,0.562416222174692
115036,0.6833738652673464
115037,0.8836883665514581
115038,0.9011349492183822
115039,0.7379771670020687
115040,0.36476056812001034
115041,0.13086274113603802
115042,0.694481345387942
115043,0.23392153284209172
115044,0.2963543036259455
115045,0.3203460110458902
115046,0.2528256412982025
115047,0.7050777491549769
115048,0.8802820120669994
115049,0.48728349853975506
115050,0.7944671810519801
115051,0.3586081108396614
115052,0.8587512096118921
115053,0.5217417941354479
115054,0.6888375244157363
115055,0.6967593064707498
115056,0.6989352779636886
115057,0.9242242689640446
115058,0.31406571972708286
115059,0.7302507827875359
115060,0.9386569766441458
115061,0.3704907312273179
115062,0.3249900785589428
115063,0.763759255984274
115064,0.7090462622223163
115065,0.8240301130234982
115066,0.7534269692683337
115067,0.30636254923340134
115068,0.7068691804870871
115069,0.6287703669370833
115070,0.799915216630658
115071,0.33032683792762174
115072,0.6997560685923734
115073,0.4136434857284279
115074,0.7608238021873577
115074,0.7608238021873577
115075,0.3830420369648786
115076,0.47676724019117767
115077,0.3837385180728724
115078,0.7410634787338984
115079,0.8752059024234397
115080,0.27858859882742526
115081,0.7675076418538238
115082,0.6905318424558103
115083,0.37096094786443934
115084,0.370768862906546
115085,0.8718191022644417
115085,0.8718191022644417
115086,0.4753979821351546
115087,0.3802949308997927
115088,0.6760230071277109
115089,0.3278362382749903
115090,0.49682222771799744
115091,0.9514766659690959
115092,0.42307409055162915
115093,0.6710866532468938
115094,0.6129069559096936
115095,0.19564848938217705
115096,0.7940778185820516
115097,0.886441471840561
115098,0.16319199027754194
115099,0.8028302090110612
115100,0.7691128969818763
115100,0.7691128969818763
115101,0.8966830731341566
115102,0.37409725288318296
115103,0.8261356204110848
115104,0.37566567855624455
115105,0.7893137593138041
115105,0.7893137593138041
115106,0.771504407948493
115107,0.47775839198147463
115108,0.888293886118034
115109,0.2697954751781315
115110,0.298498809074247
115111,0.2080061095781629
115112,0.5061337612762759
115112,0.5061337612762759
115113,0.780008178291939
115114,0.8128379879902661
115115,0.6793347952449336
115116,0.5219207643417023
115117,0.4411831559874373
115118,0.6832441741279547
115119,0.7423180929437597
115120,0.8866261689366194
115120,0.8866261689366194
115121,0.916607408898465
115122,0.7631235222594096
115123,0.6703458813340906
115123,0.6703458813340906
115124,0.8627829473458758
115125,0.836117481346786
115126,0.7713807930482657
115127,0.9375166043351768
115127,0.9375166043351768
115128,0.7517776656455188
115129,0.9023215189395264
115130,0.8536502486452385
115131,0.6880981385171099
115132,0.9044355090010823
115133,0.9135274452592621
115134,0.8490528668512068
115135,0.3105809231787263
115136,0.4780739329742463
115137,0.6576305129013911
115137,0.6576305129013911
115138,0.6792009353772546
115139,0.3862137818173611
115140,0.3839735888719765
115141,0.767308963747309
115142,0.45771612440876686
115143,0.9168069611345857
115144,0.861602248320536
115145,0.8703554251033163
115146,0.47492013255838894
115147,0.1944368756666528
115148,0.6787156084087723
115148,0.6787156084087723
115149,0.5380240246583161
115150,0.33689638119807597
115151,0.2517995976063263
115152,0.27023605012095675
115153,0.3689624073342367
115154,0.2940716489340348
115155,0.4229561756520306
115156,0.2679924295771803
115157,0.7294697919161799
115158,0.7216691825995967
115159,0.7790860972281259
115160,0.918428574086803
115161,0.8324604189091894
115162,0.8521619515185139
115163,0.24259729412969044
121001,0.3846792274125421
121002,0.2878937525179941
121003,0.9113457022451207
121004,0.7310808360241595
121005,0.6489895626020403
121005,0.6489895626020403
121006,0.9206063474906118
121007,0.5022956384778954
121008,0.36442905407721804
121009,0.3289619802703423
121010,0.33345062151373805
121011,0.792448756936154
121012,0.13779021404531056
121013,0.9367142401123765
121014,0.7271936831922893
121015,0.731886355739729
121015,0.731886355739729
121016,0.7554491240214679
121017,0.4086167802547216
121018,0.7486344913757872
121019,0.6963433689003985
121019,0.6963433689003985
121020,0.2896467506681577
121021,0.38791348830506756
121022,0.6775526597630499
121023,0.9287150874862388
121024,0.7873218076805935
121025,0.8520601947973296
121026,0.8591904697316388
121027,0.9447856529184987
121028,0.3770378153765116
121029,0.28599155540351673
121030,0.2693133048884121
121031,0.8921127218298214
121032,0.3784338582637379
121033,0.47676754663660315
121034,0.7106071532442858
121035,0.8566679637682906
121036,0.8310131748295121
121037,0.3335548231634171
121038,0.6426042704869468
121039,0.3374254178472418
121040,0.2849072629617717
121041,0.7679213321999814
121042,0.808490855815739
121043,0.7940732830717072
121044,0.936235106989348
121045,0.2516883004642484
121046,0.774143678099368
121047,0.345391644276262
121048,0.202659310825951
121049,0.920010238952994
121050,0.7882730913001874
121051,0.3393300153537834
121052,0.7818717832077506
121052,0.7818717832077506
121053,0.8615259151094286
121054,0.7170464801782088
121055,0.8929569604369133
121056,0.8592579790705834
121057,0.7674396930582438
121058,0.802149971463281
121059,0.42036239959529986
121060,0.7066456074746337
121060,0.7066456074746337
121061,0.6603218608245252
121062,0.8273254722177121
121063,0.713727878037543
121063,0.713727878037543
121064,0.3106744970470936
121065,0.8899609129298408
121066,0.7902782077559323
121067,0.8394001756588453
121068,0.5872991112554067
121069,0.39792339319911396
121070,0.5782215223546333
121071,0.7053061942902995
121071,0.7053061942902995
121072,0.46260230613407405
121073,0.6901950423053064
121074,0.41364780959204706
121075,0.8360609248560963
121076,0.4259504046295063
121077,0.7050478862670091
121078,0.8923347659935134
121079,0.873308074381559
121080,0.8069331707541878
121080,0.8069331707541878
121081,0.735811692306273
121081,0.735811692306273
121082,0.5688611715911529
121083,0.6786161975629885
121083,0.6786161975629885
121084,0.4804298162654256
121085,0.7974073390818486
121086,0.6509310183400248
121087,0.8868720192761624
121087,0.8868720192761624
121088,0.6866647312862512
121089,0.7733862335053665
121090,0.7733216156785327
121091,0.6382763553108329
121091,0.6382763553108329
121092,0.8430214824947136
121093,0.871527742520615
121094,0.8789052813350363
121095,0.7016249533819967
121096,0.3072836382077615
121097,0.7370662029026821
121098,0.8809874426770034
121099,0.7360842766305317
121100,0.49213165339984655
121101,0.9426861711703948
121102,0.8695011654106648
121103,0.816698075895383
121104,0.8044347152157953
121105,0.7305460666294887
121106,0.8362256711823929
121107,0.8811269266679831
121108,0.32516576582272916
121109,0.4118270150107519
121110,0.7602373312231928
121111,0.9254196186057108
121112,0.7661978099415022
121112,0.7661978099415022
121113,0.2730131890543397
121114,0.32092000983515945
121115,0.36270512644072694
121116,0.8349224543071307
121117,0.9510723906446904
121118,0.7898402683766381
121119,0.7943223554835956
121120,0.6623049004079125
121121,0.13365628327137669
121122,0.7112825702654622
121123,0.3437399363907965
121124,0.7175313708918839
121125,0.8287809698438877
121125,0.8287809698438877
121126,0.6306068320282303
121127,0.2703313250523314
121128,0.26043641294650566
121129,0.7079558104343462
121130,0.7068140869995962
122001,0.48057725451858924
122002,0.6795884005464239
122003,0.26188751610655847
122004,0.28425617392387303
122005,0.3750596137268368
122006,0.27016033387772465
122007,0.39499961774869796
122008,0.8353997071297945
122009,0.6918544735709011
122010,0.23857947977812954
122011,0.28912825469870895
122012,0.24551294536280188
122013,0.6659661942407188
122014,0.6524174535832319
122015,0.2453101016797462
122016,0.41746021326705574
122017,0.345760615371569
122018,0.7793896193347036
122019,0.5444228668507639
122020,0.7709797719810324
122021,0.8359128024549702
122022,0.8646379855907995
122023,0.8197040406070291
122024,0.4412031243965261
122025,0.7548238997332567
122026,0.6317914667564102
122027,0.7731728224931991
122028,0.40267374250063803
122029,0.7080255366354165
122030,0.7236876809459001
122031,0.687511233312307
122032,0.5880151646886214
122033,0.4125966119862754
122034,0.37345385100570716
122035,0.6965559656640035
122036,0.7665765231253376
122037,0.19448739400634896
122038,0.8389224979844943
122039,0.7951133130165728
122040,0.7282204521803195
122041,0.7901723763154169
122042,0.6838536530485517
122043,0.36579106823261887
122044,0.36161381708705
122045,0.8565097763481693
122046,0.9941921203924835
122046,0.9941921203924835
122047,0.4624876940562277
122048,0.5535107282806286
122049,0.3634187416707355
122050,0.7092034149761315
122051,0.7995717954519657
122052,0.43187156548948546
122053,0.2632781435280992
122054,0.8403532174838853
122055,0.6256222150408774
122056,0.8206404111072694
122057,0.8352699965582129
122058,0.7378871141701652
122059,0.35175938380046445
122060,0.3992825966531621
122061,0.7432976314806921
122062,0.12874282402276138
122063,0.2332446750074525
122064,0.6688450846213205
122065,0.2765897356459128
122066,0.5145296513345696
122067,0.4900424675191911
122068,0.8806436952470026
122069,0.9412736280837439
122070,0.8111288631554159
122071,0.8814454032276731
122072,0.16593046696785207
122073,0.7007257583396819
122074,0.426910561149597
122075,0.9377217704380072
122076,0.7286072034039469
122077,0.36903581900344107
122078,0.6791408438115284
122079,0.9010764285076666
122080,0.47899904461308196
122081,0.7149039434344526
122082,0.8424512523525748
122082,0.8424512523525748
122083,0.7542537864089545
122083,0.7542537864089545
122084,0.627463514164549
122085,0.7258027778453569
122086,0.9106448592424601
122087,0.6951229350447059
122087,0.6951229350447059
122088,0.40536695923515265
122089,0.8913658726559129
122090,0.36052296214889246
122091,0.7524329229953273
122092,0.5449756610176568
122093,0.7112289074738123
122093,0.7112289074738123
122094,0.3459033566666706
122095,0.20144736036886335
122096,0.8337363107570173
122097,0.4221314491780226
122098,0.9353858390936712
122099,0.31479735655991314
122100,0.7881338192991902
122101,0.21948302236149264
122102,0.8859817689879911
122103,0.7694830711786858
122104,0.7338236669308776
122105,0.8516333193754466
122106,0.42147420835886895
122107,0.6729430077648827
122108,0.5878071935220571
122109,0.9146431212376688
122110,0.9066295518287858
122111,0.4668619542794268
122112,0.3409969723748879
122113,0.7067379054545582
122114,0.7604217398210638
122115,0.29932396415707163
122116,0.7391056000452325
122117,0.9114678788885833
122118,0.4472912019751599
122119,0.4588462042636371
122120,0.6696531278967837
122121,0.8782838966329028
122122,0.43356986784876583
122123,0.8196844553643238
122124,0.9230379665341238
122125,0.8904911373452347
122126,0.8666862983614652
122127,0.31590684959228477
122128,0.7734951257189974
122129,0.8303604712167691
122130,0.9113278803955074
122131,0.8194295259964461
122131,0.8194295259964461
122132,0.41009544502044004
122133,0.7518055232131092
122134,0.34109440240365085
122135,0.5257020239207413
122136,0.4143121267785098
122137,0.7392745885329608
122138,0.5377111501824706
122139,0.3524827353815623
122140,0.785395347013244
122141,0.7729375924936459
122142,0.4557236902437397
122143,0.8218819478746953
122144,0.8773982995091195
122145,0.819570797698115
122146,0.3364470876147525
122147,0.23542940789969247
122148,0.2725041132572332
122149,0.7450492859755307
122150,0.2580819610437104
122151,0.7944692762235523
122152,0.6758337024696203
122153,0.7030940900468079
122154,0.7083377055288835
122155,0.2426399568394646
122156,0.31803832734182547
122157,0.5480704302111196
122158,0.45429642966515404
122159,0.806600848448853
122160,0.26119763779585903
122161,0.6152709816787583
122162,0.7928087909191106
122163,0.56695926023382
122164,0.38914754752727554
122165,0.8564958199223314
122166,0.9012406007239574
122167,0.8026422183367462
122167,0.8026422183367462
122168,0.66479898676123
122169,0.3475998543436887
201001,0.7718494342560829
203001,0.8890429057036747
211001,0.39591543268966445
211002,0.5874848551489606
211003,0.4943698502210916
212001,0.6740115500238071
212002,0.2818148152718919
212003,0.7758971511864922
212004,0.4581428709672163
212005,0.6964798537076369
212006,0.6511579875337838
212007,0.8132183675983302
213001,0.6618958204039197
213002,0.7480619826980408
213003,0.6547338907079794
213004,0.8160893024414699
213005,0.4340643738457465
213006,0.4501313137521362
213007,0.8249355924663007
213008,0.6408577139859672
213009,0.6503196535092007
213010,0.8124991136985623
213011,0.6359077562895481
213012,0.741573713519672
213013,0.3979080179819686
213014,0.6630735869598181
214001,0.5032633179668082
214002,0.4392924877914941
214003,0.5290982888800605
214004,0.39484455380716676
214005,0.36459902369925223
214006,0.6838855164176556
214007,0.6478080103660382
214008,0.6206989887914753
214009,0.6259982702148686
214010,0.6323459799923572
214011,0.45738885410351393
214012,0.7447308685093353
214013,0.7940947665026099
214014,0.49981625351416714
214015,0.8692907990416863
214016,0.5656318293578594
214017,0.48090138245419234
214018,0.31749922598261615
214019,0.6615813152661763
214020,0.7611459585388778
214021,0.3883617318397963
215001,0.8593103539399508
215002,0.5345058355061844
215003,0.7769316411768431
215004,0.7809572682271347
215005,0.638627389762751
215006,0.8133850092134541
215007,0.7587302523024388
215008,0.4057045036430338
215009,0.36487766619430617
215010,0.7325375198584111
215011,0.40819006829297877
215012,0.8364219813202075
215013,0.4636931971966882
215014,0.6099634442906828
215015,0.7216135952599014
215016,0.6711388331339262
215017,0.9168776716569715
215018,0.609627686066827
215018,0.609627686066827
215019,0.6739039016617767
215020,0.7067866098000035
215021,0.38452644568103567
215022,0.4281155753075563
215023,0.8842785177361492
215024,0.5682249718680372
215025,0.5770486792270383
215026,0.710288896982807
215027,0.42100710117853213
215028,0.39277039043320316
215029,0.4944430688861209
215030,0.8823656977353038
215031,0.7367747170324639
215032,0.547945612468203
215033,0.6102888390808481
215034,0.77639721984692045
215035,0.8632675498584736
215036,0.3666462736904773
215037,0.888991301703687
215038,0.8627028528951789
215039,0.7363133497373096
215040,0.5837727967638388
215041,0.6202084389338485
215042,0.829938495550579
215043,0.7242623589675203
215044,0.7081635790663545
215045,0.829347513343617
215046,0.6330414321631563
215047,0.6054107593869549
215048,0.5119188070150168
215049,0.485996103443043
215050,0.2870593746821849
215051,0.6430358034981511
215052,0.710894844277221
215053,0.6399230400398026
215054,0.4786145596798368
215055,0.42993377998967275
215056,0.5241395301460896
215057,0.4230411005115481
215058,0.4185332417846699
215059,0.4206235188070998
215060,0.5913462992355688
215061,0.3136134506980466
215062,0.8322244902034532
215063,0.9747596667318995
215064,0.7879085588846313
215065,0.8856141398698063
215066,0.28336814373445895
215067,0.656553133747247
215068,0.2618116605835962
215069,0.461430045734768
215070,0.639204067875069
215071,0.6559012393146133
215072,0.3675535050167956
215073,0.9412564879811366
215074,0.6568593507619401
215075,0.4174739617366011
215076,0.8587519487363342
215077,0.6009407120480241
215078,0.47063901060069313
215079,0.6747536504301426
215080,0.44949168350813384
215081,0.649027697011126
215082,0.6480142933385283
215083,0.6388525274009966
215084,0.39007359377728146
215085,0.6822908060303812
215086,0.7360144944327458
215087,0.6877442355369818
215088,0.6128969973996775
215089,0.6566211326933556
215090,0.6303899779824838
215091,0.6496143614543266
215092,0.6529366929301137
215093,0.6431564935438129
215094,0.8210131225508331
215095,0.5753861769329928
221001,0.7399735358666173
221002,0.539460888578057
221003,0.4817251019453809
221004,0.3836412728319467
221005,0.8314106241338696
221006,0.5058957781992287
221007,0.3564361101900563
221008,0.7048260223567143
221009,0.39109538341352945
221010,0.5909056132879835
221011,0.727718281838686
221012,0.7935582666215485
221013,0.287152081092631
221014,0.8588694045093511
221015,0.7817264390625238
221016,0.5593985166086489
221017,0.5046784752401365
221018,0.3900920325598034
221019,0.3835151312296826
221020,0.5355680310147153
221021,0.606209205787733
221022,0.8698747263499044
221023,0.8433820511548946
221024,0.47527989425933626
221025,0.8036572185510429
221026,0.6319678496428152
221027,0.5249400275222309
221027,0.5249400275222309
221028,0.5223724728250334
221029,0.47706044262454084
221030,0.831599419535873
221031,0.7152841037440012
221032,0.635557030117536
221033,0.8907474168335312
221034,0.6331290652795336
221035,0.3403346270184552
221036,0.6646483875483751
221037,0.9188681562005212
221038,0.44718882083317013
221039,0.7080765221283702
221040,0.4710213428528428
221041,0.6389746837660084
221042,0.6457459541035511
221043,0.3301905558893843
221044,0.707153511923287
221045,0.7240037591171748
221046,0.7408134170825014
221047,0.8950270905522113
221048,0.5643096130049677
221049,0.7401333427528118
221050,0.8193131099117764
221051,0.7377273103126764
221052,0.49492759620881654
221053,0.4318980839329053
221054,0.6415337725567473
221055,0.8221800294417636
221056,0.5306612155111573
221057,0.7960527649174753
221058,0.7621855431164731
221059,0.4570226770090473
221060,0.3725922796782525
221061,0.8572723862709577
221062,0.9431006540456743
221063,0.7143482690850038
221064,0.49511943283932947
221065,0.3150826713588931
221066,0.6574744311088763
221067,0.8814566283433443
221067,0.8814566283433443
221068,0.41848339508801224
221069,0.7014590242642313
221070,0.7823547533627104
221071,0.8107961680045681
221072,0.591719089798378
221073,0.9118758387814856
221074,0.905093309176481
221075,0.4695195081350225
221076,0.41847226011309835
221077,0.7838305507793631
221078,0.6390102718952284
221079,0.36671428920774374
221080,0.4128022990682849
221081,0.6795292275854243
222001,0.46611257023307395
222002,0.8834192650657156
222003,0.5147774156149673
222004,0.564226107183396
222005,0.6494963428135577
222006,0.40158338349910394
222007,0.4049827800209579
222008,0.3582856934667935
222009,0.7157912141442846
222010,0.6106849857284962
222011,0.4534081879441425
222012,0.736534556674696
222013,0.653076492628431
222014,0.38005266429927487
222015,0.5666745177183892
222016,0.9044510501766082
222017,0.7967746589628096
222018,0.6225998896221758
222019,0.7682444269637427
222020,0.6477109969292165
222021,0.6956138527683658
222021,0.6956138527683658
222022,0.5930012213225777
222023,0.5233917795161269
222024,0.649755670667294
222025,0.43688068908064304
222026,0.5954097511651998
222027,0.3924488142904512
222028,0.6020993282718132
222029,0.5036060495519203
222030,0.41274453743661366
222031,0.40921671258487013
222032,0.6556957209086232
222033,0.4903001647970222
222034,0.6236237785749986
222035,0.4708309856752657
222035,0.4708309856752657
222036,0.5413506744605816
222037,0.4044073321597149
222038,0.5012363148518779
222039,0.5248134996883898
222040,0.4915764274284844
222041,0.623557019345307
222042,0.3875139207418571
222043,0.4099637381926088
222044,0.4315004450705966
222045,0.46802671049130684
222046,0.414654702463915
222047,0.8192294963178983
222048,0.5496212136882055
222049,0.39738903639436396
222050,0.6841828087815991
222051,0.5553638681320087
222052,0.5849277841886742
222053,0.7556169610263006
222054,0.4457985466767731
222055,0.696551374406173
222056,0.2775131622557019
222057,0.7974105140669266
222058,0.580354251289912
222059,0.4805714098792888
222060,0.581613970082624
222061,0.7418907295608239
222062,0.6806480008627516
222063,0.4637020219127582
222064,0.39830505307288244
222065,0.4118471844232148
222066,0.4676480594089273
222067,0.6337816306527224
222068,0.5101349137403289
222069,0.4139979481769195
222070,0.6494295810055719
222071,0.7715985787117743
222072,0.4578938926536559
222073,0.9431155354289209
222074,0.2791586969645081
222075,0.6549601735596339
222076,0.2980767951614557
222077,0.2977472719022606
222078,0.5593290087400404
222079,0.40101360797149277
222080,0.6844415082130966
222081,0.6498035097701229
222082,0.9523147750499409
222083,0.7468960576012782
222084,0.9501148679781323
222085,0.9081495325376434
222086,0.592220245614457
222087,0.40508506185075166
222088,0.3587497677519763
222089,0.5852324982742794
222090,0.8103967749087152
222091,0.4310063463983399
222092,0.9370729884292903
222093,0.47295235436248273
222094,0.45546501491193736
222095,0.8099552636238045
222096,0.5359066771406733
222097,0.9536692785768379
222097,0.9536692785768379
222098,0.570591555614387
222099,0.5515697256303355
222100,0.6675303744054966
222101,0.47574144579910604
222102,0.4015776614091636
222103,0.9197912490168924
222103,0.9197912490168924
222104,0.5122433066020478
222105,0.5815218152262666
222106,0.43813491213838796
222107,0.4157752626119424
222108,0.47322882625077223
222109,0.47309895845952943
222110,0.6217477117615926
222111,0.804611756253808
222112,0.6870855639267943
222113,0.40889207227225743
222114,0.6354195919719168
222115,0.5887939328561775
222116,0.7526820650454392
222117,0.3570202557157457
222118,0.4707357327157585
222119,0.8596928749485423
222120,0.629850858149049
222121,0.5590556828828487
222122,0.6136975519198301
222123,0.902288567861608
222123,0.902288567861608
222124,0.6905763437639219
222125,0.7684389256543719
222126,0.30982387279494705
222127,0.4283193248406375
301001,0.9450309461682702
302001,0.8544651282638032
303001,0.8431526054740588
303002,0.8881013390415583
303003,0.7967730654307792
303003,0.7967730654307792
311001,0.850307421053908
311002,0.7110031999366564
311003,0.5447790018137928
312001,0.7753551774978689
312002,0.8666014411550157
312002,0.8666014411550157
312003,0.8168060226897146
312004,0.7995261549284274
312005,0.3009433520092435
313001,0.8878555618816433
313002,0.9095418346380847
313003,0.4385769020486132
313004,0.4123005312260787
313005,0.6756136746924924
313006,0.7786259473188937
313007,0.5267437251090805
313008,0.8281584584560836
314001,0.908253854599391
314002,0.6624449995874013
314003,0.778676342622878
314004,0.6920373095454376
314005,0.559191806222511
314006,0.8707610919268111
314006,0.8707610919268111
314007,0.5404302102164921
314008,0.616233221920965
314009,0.32590807998286253
314010,0.7998230053366855
314011,0.6923238888458938
314012,0.5446739245141865
314013,0.9238551763542439
