UCL_CODE11,score_internet
101001,0.8351729014420078
102001,0.8378416006558019
102002,0.9014032950589631
102003,0.8369827389833908
102004,0.8858590492377121
103001,0.7424859784410346
111001,0.7737787475336936
111002,0.8595569971465582
112001,0.810832187837868
112002,0.9127079859269018
112003,0.7551907656505483
112004,0.807697544033005
112005,0.7981908315112499
112006,0.7615182518192086
112007,0.7628936096803145
112008,0.7251014506677254
112009,0.7841048475528005
112010,0.8673353660578361
112011,0.8616383197550395
112012,0.7765756017530934
112013,0.8323440902463881
113001,0.8383294091934154
113002,0.7594029405425472
113003,0.7568667103756439
113004,0.9114133993347477
113005,0.7208998772013342
113006,0.802480053143996
113007,0.7657037472011357
113008,0.7400426820555185
113009,0.7231265496054838
113010,0.6773726159188209
113011,0.8857394065430736
113012,0.7807585621971237
113013,0.7224112938344517
113014,0.8315676643835481
113015,0.7972579473907055
113016,0.8246080381737739
113017,0.7279476713870163
113018,0.7524973988296109
113019,0.8411673410726348
113020,0.7463380124180332
113021,0.8010502220670649
114001,0.7962790503246426
114002,0.7012228725138145
114003,0.7602143618104975
114004,0.7280109331527634
114005,0.7576567670636131
114006,0.7118791239993528
114007,0.7077163146744265
114008,0.7087887587092097
114009,0.6916936300039153
114010,0.7177120798760775
114011,0.965331796792471
114012,0.7195527875979568
114013,0.7405604597085957
114014,0.9302389560488687
114015,0.8711593982649947
114016,0.8381657686029342
114017,0.6372464869292022
114018,0.8493020468794853
114019,0.7667601203664532
114020,0.7845120914791341
114021,0.7061829272041191
114022,0.7102315160567588
114023,0.8697986092574321
114024,0.8246080381737739
114025,0.765616807461054
114026,0.7948790124436954
114027,0.8826213112729967
114028,0.7125487227890869
114029,0.8088751543733608
114030,0.7697025288566626
114031,0.7411679286630453
114032,0.8079000500024915
114033,0.7440455376170275
115001,0.7363956097965682
115002,0.8663446813523383
115003,0.8212187848299546
115004,0.952591888921477
115005,0.8021769280247877
115006,0.6683615162497252
115007,0.8903867702144788
115008,0.8626523948374698
115009,0.7100387862954081
115010,0.732468862925835
115011,0.768240618830753
115012,0.7948790124436954
115013,0.7186570608891771
115014,0.794090502907871
115015,0.8637956453682913
115016,0.7815101759651106
115017,0.8226754795020478
115018,0.6543108819853907
115019,0.8766647295105288
115020,0.7787332464971333
115021,0.8212187848299546
115022,0.6892421132238548
115023,0.7962790503246426
115024,0.7134230600109833
115025,0.5636824528310841
115026,0.9182759831460674
115027,0.8051063877397466
115028,0.7443735033441449
115029,0.8757287828473517
115030,0.8234882544201777
115031,0.8402785512963858
115032,0.7551313288486596
115033,0.8930164538511248
115034,0.8826401746885841
115035,0.9161384557103412
115036,0.8748141985396941
115037,0.8903867702144788
115038,0.8184572198426606
115039,0.8395872926520856
115040,0.7424722787183418
115041,0.6836269944673011
115042,0.8940124347202398
115043,0.6372400922962721
115044,0.7985619312162692
115045,0.6776483542847651
115046,0.5750835709589799
115047,0.7222489298481587
115048,0.8021769280247877
115049,0.7558491446131895
115050,0.7542809444502634
115051,0.8156409096495333
115052,0.7815101759651106
115053,0.7507719873541666
115054,0.7293415799578599
115055,0.952591888921477
115056,0.8022201582532373
115057,0.7238359539441372
115058,0.9169293896729823
115059,0.720473579705217
115060,0.8246080381737739
115061,0.732468862925835
115062,0.7985619312162692
115063,0.6773726159188209
115064,0.9182759831460674
115065,0.9354792887096257
115066,0.871785775936987
115067,0.6730317893754036
115068,0.9182759831460674
115069,0.7323086482202104
115070,0.7542809444502634
115071,0.71455980803522
115072,0.8757287828473517
115073,0.7089053054411543
115074,0.7697025288566626
115075,0.7094476386122698
115076,0.7186477180951301
115077,0.7134230600109833
115078,0.769944131951759
115079,0.8235555757731985
115080,0.6301642178046672
115081,0.7807585621971237
115082,0.8940124347202398
115083,0.8156409096495333
115084,0.7411679286630453
115085,0.7697025288566626
115086,0.7322389297708662
115087,0.8156409096495333
115088,0.7400426820555185
115089,0.7371141699007192
115090,0.6626111277926068
115091,0.8711593982649947
115092,0.768240618830753
115093,0.9182759831460674
115094,0.725222508027042
115095,0.6372400922962721
115096,0.7962790503246426
115097,0.8339432435009166
115098,0.5742873641240166
115099,0.7515001852080504
115100,0.7697025288566626
115101,0.8141338768702943
115102,0.768240618830753
115103,0.8010502220670649
115104,0.8219533275713051
115105,0.8025419402964483
115106,0.7795681102515161
115107,0.9037842312029505
115108,0.7815101759651106
115109,0.6858420852242884
115110,0.6901768163652346
115111,0.6396069196289231
115112,0.705788617464868
115113,0.8402785512963858
115114,0.8669583322195392
115115,0.8748141985396941
115116,0.7284037596314474
115117,0.7043834439174386
115118,0.830249561881204
115119,0.8904494382022472
115120,0.9253343799692957
115121,0.8246080381737739
115122,0.8226754795020478
115123,0.906319982891691
115124,0.9302389560488687
115125,0.8243854550039745
115126,0.8402785512963858
115127,0.7693105084903243
115128,0.965331796792471
115129,0.7780199621520419
115130,0.7347764594955606
115131,0.8748141985396941
115132,0.8339432435009166
115133,0.794090502907871
115134,0.8235555757731985
115135,0.730089727384699
115136,0.670857644841804
115137,0.9051866285524356
115138,0.8748141985396941
115139,0.732468862925835
115140,0.736220777722511
115141,0.8025419402964483
115142,0.8046586285415657
115143,0.8024016309116642
115144,0.8051063877397466
115145,0.8313033654237192
115146,0.6749084397132251
115147,0.5742873641240166
115148,0.9199670991371284
115149,0.7284037596314474
115150,0.6543108819853907
115151,0.6396069196289231
115152,0.6733515960329901
115153,0.6654504727841694
115154,0.7251014506677254
115155,0.7043834439174386
115156,0.6919590742937837
115157,0.9182759831460674
115158,0.7410237185570516
115159,0.8663446813523383
115160,0.8021769280247877
115161,0.8315676643835481
115162,0.8315676643835481
115163,0.7447254991027862
121001,0.7186570608891771
121002,0.6776483542847651
121003,0.8194805437940147
121004,0.8088751543733608
121005,0.9051866285524356
121006,0.8194805437940147
121007,0.7322389297708662
121008,0.732468862925835
121009,0.6683841192254562
121010,0.7275386524469407
121011,0.9489444189278224
121012,0.5636824528310841
121014,0.8697986092574321
121015,0.9004220054709124
121016,0.8022201582532373
121017,0.8673353660578361
121018,0.8386354634713018
121019,0.9004220054709124
121020,0.7447254991027862
121021,0.6776483542847651
121022,0.7643472539971968
121023,0.9912160720839448
121024,0.7422268967103997
121025,0.8243084946990167
121026,0.8663446813523383
121027,0.8194805437940147
121028,0.7275386524469407
121029,0.7251014506677254
121030,0.7447254991027862
121031,0.8669583322195392
121032,0.7089053054411543
121033,0.7322389297708662
121034,0.8100575112060842
121035,0.9253343799692957
121036,0.7948790124436954
121037,0.7087887587092097
121038,0.8930164538511248
121039,0.8021245538651476
121040,0.7985619312162692
121041,0.8177987350669542
121042,0.9397097668489198
121043,0.7657037472011357
121044,0.8669583322195392
121045,0.7447254991027862
121046,0.8697986092574321
121047,0.8156409096495333
121048,0.7447254991027862
121049,0.8313033654237192
121050,0.871785775936987
121051,0.732468862925835
121052,0.9136209849212648
121053,0.794090502907871
121054,0.7962790503246426
121055,0.7815101759651106
121056,0.8961154222345166
121057,0.8088751543733608
121058,0.8010502220670649
121059,0.7765756017530934
121060,0.9493273421463742
121061,0.9182759831460674
121062,0.8194805437940147
121063,0.7643472539971968
121064,0.7985619312162692
121065,0.7568667103756439
121066,0.8177987350669542
121067,0.39852282548911766
121068,0.7558491446131895
121069,0.7100387862954081
121070,0.8534867744799897
121071,0.952591888921477
121072,0.7363956097965682
121073,0.8100575112060842
121074,0.7787332464971333
121075,0.9566257437768241
121076,0.802480053143996
121077,0.8386354634713018
121078,0.9253343799692957
121079,0.9253343799692957
121080,0.8025419402964483
121081,0.8333328731074361
121082,0.8766647295105288
121083,0.9199670991371284
121084,0.7363956097965682
121085,0.8243854550039745
121086,0.8493020468794853
121087,0.813221695897421
121088,0.8757287828473517
121089,0.7841048475528005
121090,0.813781107150659
121091,0.9051866285524356
121092,0.7948790124436954
121093,0.8381657686029342
121094,0.8381657686029342
121095,0.8100575112060842
121096,0.6682353118530281
121097,0.8941644134196979
121098,0.8024016309116642
121099,0.8386354634713018
121100,0.6626111277926068
121101,0.8021769280247877
121102,0.8711593982649947
121103,0.7515001852080504
121104,0.7422268967103997
121105,0.7551313288486596
121106,0.7422268967103997
121107,0.8669583322195392
121108,0.7985619312162692
121109,0.6533266290507301
121110,0.7463380124180332
121111,0.8234882544201777
121112,0.7697025288566626
121113,0.6901768163652346
121114,0.7985619312162692
121115,0.8156409096495333
121116,0.8669583322195392
121117,0.7815101759651106
121118,0.9489444189278224
121119,0.8663446813523383
121120,0.7643472539971968
121121,0.5618011093302901
121122,0.952591888921477
121123,0.8179785657738118
121124,0.720473579705217
121125,0.7697025288566626
121126,0.7012228725138145
121127,0.6919590742937837
121128,0.7405604597085957
121129,0.8626523948374698
121130,0.8940124347202398
122001,0.7694217416561991
122002,0.830249561881204
122003,0.730089727384699
122004,0.730089727384699
122005,0.6533266290507301
122006,0.6683841192254562
122007,0.768240618830753
122008,0.8521411472137908
122009,0.8940124347202398
122010,0.6858420852242884
122011,0.6919590742937837
122012,0.7447254991027862
122013,0.810428880192422
122014,0.8493020468794853
122015,0.7447254991027862
122016,0.9037842312029505
122017,0.6776483542847651
122018,0.8089249687004091
122019,0.7222489298481587
122020,0.7962790503246426
122021,0.8525527223359256
122022,0.8525527223359256
122023,0.8243854550039745
122024,0.9037842312029505
122025,0.720473579705217
122026,0.780440533249522
122027,0.7697025288566626
122028,0.6533266290507301
122029,0.8904494382022472
122030,0.810428880192422
122031,0.8386354634713018
122032,0.9161384557103412
122033,0.7787332464971333
122034,0.8219533275713051
122035,0.7643472539971968
122036,0.810428880192422
122037,0.5742873641240166
122038,0.8194805437940147
122039,0.8243854550039745
122040,0.769944131951759
122041,0.8608670599877244
122042,0.8748141985396941
122043,0.8219533275713051
122044,0.8219533275713051
122045,0.8184572198426606
122046,0.9912160720839448
122047,0.6916936300039153
122048,0.6892421132238548
122049,0.6543108819853907
122050,0.8386354634713018
122051,0.8243854550039745
122052,0.6916936300039153
122053,0.6683615162497252
122054,0.8903867702144788
122055,0.7012228725138145
122056,0.8940076777155429
122057,0.8194805437940147
122059,0.6654504727841694
122060,0.6533266290507301
122061,0.7643472539971968
122062,0.5742873641240166
122063,0.7447254991027862
122064,0.8022201582532373
122065,0.5750835709589799
122066,0.9037842312029505
122067,0.9037842312029505
122068,0.8669583322195392
122069,0.7422268967103997
122070,0.9489444189278224
122071,0.7061829272041191
122072,0.5618011093302901
122073,0.8226754795020478
122074,0.736220777722511
122075,0.8194805437940147
122076,0.8100575112060842
122077,0.7134230600109833
122078,0.9182759831460674
122079,0.8194805437940147
122080,0.7322389297708662
122081,0.769944131951759
122082,0.9302389560488687
122083,0.9004220054709124
122084,0.9412498002428331
122085,0.848317805537735
122086,0.8986689714779602
122087,0.9199670991371284
122088,0.7787332464971333
122089,0.7568667103756439
122090,0.8219533275713051
122091,0.8669583322195392
122092,0.7224112938344517
122093,0.8826608916900547
122094,0.6776483542847651
122095,0.5618011093302901
122096,0.8089249687004091
122097,0.768240618830753
122098,0.7954581287338418
122099,0.7100387862954081
122100,0.8100575112060842
122101,0.6683841192254562
122102,0.8024016309116642
122103,0.8608670599877244
122104,0.7807585621971237
122105,0.8089249687004091
122106,0.7745320805191317
122107,0.8386354634713018
122108,0.7694217416561991
122109,0.8235555757731985
122110,0.7798018748753408
122111,0.768240618830753
122112,0.7411679286630453
122113,0.9199670991371284
122114,0.965331796792471
122115,0.6683841192254562
122116,0.8022201582532373
122117,0.8051297214514246
122118,0.7322389297708662
122119,0.7967293630214979
122120,0.8748141985396941
122121,0.8235555757731985
122122,0.7667601203664532
122123,0.8669583322195392
122124,0.8669583322195392
122125,0.8021769280247877
122126,0.7798018748753408
122127,0.7648098633494564
122128,0.9489444189278224
122129,0.8961154222345166
122130,0.8089249687004091
122131,0.8381657686029342
122132,0.8219533275713051
122133,0.965331796792471
122134,0.7280109331527634
122135,0.9037842312029505
122136,0.7186570608891771
122137,0.8395872926520856
122138,0.7558491446131895
122139,0.7985619312162692
122140,0.794090502907871
122141,0.7798018748753408
122142,0.7322389297708662
122143,0.8663446813523383
122144,0.7524973988296109
122145,0.8940076777155429
122146,0.6683841192254562
122147,0.6372400922962721
122148,0.6682353118530281
122149,0.7643472539971968
122150,0.6372400922962721
122151,0.813781107150659
122152,0.813781107150659
122153,0.813781107150659
122154,0.7643472539971968
122155,0.6919590742937837
122156,0.7411679286630453
122157,0.670857644841804
122158,0.7043834439174386
122159,0.9175066206934734
122160,0.7447254991027862
122161,0.8930164538511248
122162,0.810428880192422
122163,0.725222508027042
122164,0.7424722787183418
122165,0.7643472539971968
122166,0.8940076777155429
122167,0.7697025288566626
122168,0.8686586017040213
122169,0.6654504727841694
201001,0.8896841185303931
203001,0.8278261561887322
211001,0.8280160854842186
211002,0.7921888556185659
211003,0.7802376511720096
212001,0.8985949216286295
212002,0.7292757404168273
212003,0.8979876858741955
212004,0.7909500769372789
212005,0.9406419187154433
212006,0.837514567566401
212007,0.7695865008254208
213001,0.8751691142971345
213002,0.7535359351761891
213003,0.7459135924215368
213004,0.8740364654072519
213005,0.7903233720840918
213006,0.7865041173538179
213007,0.9057725734020039
213008,0.7456692509507107
213009,0.7046081449026804
213010,0.9331344999604403
213011,0.8085081694694494
213012,0.9491424357520637
213013,0.7725508436289579
213014,0.852630830914071
214001,0.7532253125953521
214002,0.7544671335758583
214003,0.799131570764958
214004,0.7174244588564554
214005,0.8056366362051254
214006,0.8310713881787197
214007,0.9433483549172271
214008,0.789334588023505
214009,0.8869090136397858
214010,0.8442228680984551
214011,0.7707638373825806
214012,0.7635965483980292
214013,0.9089098884139163
214014,0.6900690304551542
214015,0.7801264021178306
214016,0.7113559445452272
214017,0.7411179845177226
214018,0.7261383126110056
214019,0.8977555223360048
214020,0.782732593396461
214021,0.7492391069702801
215001,0.8709337865699676
215002,0.7517460364463708
215003,0.8709337865699676
215004,0.7511250668936601
215005,0.8237954461897975
215006,0.8551419979407723
215007,0.9405196945114154
215008,0.8280160854842186
215009,0.7349321880916231
215010,0.9365319000665198
215011,0.836101330433443
215012,0.8953240696998271
215013,0.7721259591046091
215014,0.8442228680984551
215015,0.8676021545560665
215016,0.7281978538837698
215017,0.8379985566809491
215018,0.7359625393333259
215019,0.8655830183273175
215020,0.7775207552670191
215021,0.7349321880916231
215022,0.7682998733371161
215023,0.8379985566809491
215024,0.7850774340492381
215025,0.7963229670150547
215026,0.9027312621576699
215027,0.749122020064987
215028,0.691808181418771
215029,0.771376134690883
215030,0.761659924150005
215031,0.8676021545560665
215032,0.7513102205505156
215033,0.8123748474248077
215034,0.7359625393333259
215035,0.782732593396461
215036,0.6976485453242965
215037,0.814854218846506
215038,0.8185451922667909
215039,0.8270643997043093
215040,0.8293352918258314
215041,0.8864585827671507
215042,0.814854218846506
215043,0.8173480168864709
215044,0.8310713881787197
215045,0.8709337865699676
215046,0.9396318914093826
215047,0.8123748474248077
215048,0.8367714707100078
215049,0.8020583462947627
215050,0.7630023828588333
215051,0.8397970368534112
215052,0.8173480168864709
215053,0.78584014532863
215054,0.7721259591046091
215055,0.7620982647430357
215056,0.7381444786575165
215057,0.7708506113252989
215058,0.749122020064987
215059,0.7708506113252989
215060,0.6957504697978271
215061,0.7042389655903586
215062,0.8434892226168414
215064,0.8185451922667909
215065,0.7680193821926106
215066,0.7344909217568393
215067,0.9706424244546816
215068,0.5897104370689861
215069,0.7560362025990902
215070,0.8864585827671507
215071,0.8355808260214401
215072,0.8056366362051254
215073,0.782732593396461
215074,0.9412171437287101
215075,0.7282312574550488
215076,0.7680193821926106
215077,0.8123748474248077
215078,0.7871662157713304
215079,0.740269299417883
215080,0.7707638373825806
215081,0.82789559943118
215082,0.8977555223360048
215083,0.8397970368534112
215084,0.7348551153163808
215085,0.8271947690804554
215086,0.8755024690892332
215087,0.9915956494870305
215088,0.9061742262459265
215089,0.8397970368534112
215090,0.86377451641852
215091,0.8869090136397858
215092,0.8397970368534112
215093,0.82789559943118
215094,0.7443224565537055
215095,0.7712679779194308
221001,0.7695865008254208
221002,0.7381444786575165
221003,0.7004731859338907
221004,0.8396514232044839
221005,0.7624395582806681
221006,0.7497841785977492
221007,0.691808181418771
221008,0.8655830183273175
221009,0.6758048138857474
221010,0.8123748474248077
221011,0.7791624005849995
221012,0.8287237282812655
221013,0.7630023828588333
221014,0.8953240696998271
221015,0.782732593396461
221016,0.9391038926217008
221017,0.7453900956969969
221018,0.691808181418771
221019,0.8396514232044839
221020,0.7850774340492381
221021,0.7856501130766133
221022,0.782732593396461
221023,0.782732593396461
221024,0.7453900956969969
221026,0.8397970368534112
221027,0.7450534924427853
221028,0.7517460364463708
221029,0.7791331973061334
221030,0.9246309924394358
221031,0.9365319000665198
221032,0.86377451641852
221033,0.782732593396461
221034,0.8237954461897975
221035,0.7348551153163808
221036,0.8751691142971345
221037,0.7680193821926106
221038,0.6758048138857474
221039,0.8826046792752716
221040,0.749122020064987
221041,0.8893776640671969
221042,0.8893776640671969
221043,0.6952816939540514
221044,0.7635965483980292
221045,0.8826046792752716
221046,0.791712219124973
221047,0.6957504697978271
221048,0.8293352918258314
221049,0.8676021545560665
221050,0.7635965483980292
221051,0.8755024690892332
221052,0.7871662157713304
221053,0.7348551153163808
221054,0.8198511451478492
221055,0.8434892226168414
221056,0.8367714707100078
221057,0.8270643997043093
221058,0.9707735661097978
221059,0.7721259591046091
221060,0.749122020064987
221061,0.8434892226168414
221062,0.8379985566809491
221063,0.6469077115144531
221064,0.726897500573263
221065,0.691808181418771
221066,0.9412171437287101
221067,0.8379985566809491
221068,0.7682998733371161
221069,0.8826046792752716
221070,0.7775207552670191
221071,0.8953240696998271
221072,0.7963229670150547
221073,0.8379985566809491
221074,0.761659924150005
221075,0.771376134690883
221076,0.6758048138857474
221077,0.8183067942735605
221078,0.8085081694694494
221079,0.691808181418771
221080,0.9026541997328514
221081,0.8655830183273175
222001,0.7909500769372789
222002,0.8582759040214274
222003,0.7513102205505156
222004,0.8198511451478492
222005,0.7876725616012825
222006,0.7682998733371161
222007,0.7682998733371161
222008,0.7348551153163808
222009,0.7876725616012825
222010,0.8237954461897975
222011,0.6758048138857474
222012,0.9613489211360293
222013,0.8198511451478492
222014,0.7856029163849834
222015,0.7517460364463708
222016,0.9246309924394358
222017,0.9256840630124026
222018,0.8237954461897975
222019,0.782732593396461
222020,0.852630830914071
222021,0.7359625393333259
222022,0.740269299417883
222023,0.7721259591046091
222024,0.8397970368534112
222025,0.8462504338657705
222026,0.7856501130766133
222027,0.8154801087274995
222028,0.8509858423262846
222029,0.7721259591046091
222030,0.8154801087274995
222031,0.8154801087274995
222032,0.791712219124973
222033,0.7791331973061334
222034,0.8275972018555027
222035,0.7450534924427853
222036,0.8367714707100078
222037,0.7871035847063704
222038,0.7411179845177226
222039,0.8367714707100078
222040,0.7721259591046091
222041,0.7712679779194308
222042,0.749122020064987
222043,0.7856029163849834
222044,0.8462504338657705
222045,0.7909500769372789
222046,0.9026541997328514
222047,0.782732593396461
222048,0.7850774340492381
222049,0.7349321880916231
222050,0.7791624005849995
222051,0.8509858423262846
222052,0.740269299417883
222053,0.9083014744295352
222054,0.7871035847063704
222055,0.8185451922667909
222056,0.6952816939540514
222057,0.7511250668936601
222058,0.6957504697978271
222059,0.9364330326642031
222060,0.7517460364463708
222061,0.761659924150005
222062,0.8826046792752716
222063,0.7871662157713304
222064,0.8154801087274995
222065,0.7348551153163808
222066,0.8020583462947627
222067,0.8275972018555027
222068,0.7721259591046091
222069,0.7042389655903586
222070,0.8237954461897975
222071,0.8676021545560665
222072,0.8396569377036102
222073,0.8379985566809491
222074,0.8264883950494942
222075,0.852630830914071
222076,0.6952816939540514
222077,0.6952816939540514
222078,0.7791624005849995
222079,0.8154801087274995
222080,0.9275238839677713
222081,0.7856501130766133
222082,0.782732593396461
222083,0.8270643997043093
222084,0.7443224565537055
222085,0.7775207552670191
222086,0.8557920435802168
222087,0.6758048138857474
222088,0.7349321880916231
222089,0.8198511451478492
222090,0.9246309924394358
222091,0.7348551153163808
222092,0.761659924150005
222093,0.8020583462947627
222094,0.7909500769372789
222095,0.9246309924394358
222096,0.740269299417883
222097,0.8379985566809491
222098,0.8509858423262846
222099,0.7497841785977492
222100,0.9275238839677713
222101,0.726897500573263
222102,0.7708506113252989
222103,0.8379985566809491
222104,0.7453900956969969
222105,0.8557920435802168
222106,0.8462504338657705
222107,0.9026541997328514
222108,0.7721259591046091
222109,0.7871662157713304
222110,0.86377451641852
222111,0.761659924150005
222112,0.8655830183273175
222113,0.7856029163849834
222114,0.86377451641852
222115,0.8293352918258314
222116,0.8676021545560665
222117,0.7042389655903586
222118,0.7721259591046091
222119,0.8953240696998271
222120,0.8977555223360048
222121,0.7455761972615905
222122,0.8198511451478492
222123,0.8379985566809491
222124,0.9915956494870305
222125,0.78584014532863
222126,0.6952816939540514
222127,0.7708506113252989
301001,0.9500933628230449
302001,0.9246656348616108
303001,0.8908726268822266
303002,0.9083963425967427
303003,0.9239679369838453
311001,0.8523745822047162
311002,0.7586050816455128
311003,0.7382445808639516
312001,0.8799403320836127
312002,0.802781215216044
312003,0.8131329028622903
312004,0.7446439476266752
312005,0.7690489532692274
