UCL_CODE11,UCL_NAME11,HubDist
215021,Cohuna,0.015074714323582
215022,Corryong,0.018308635255996
215023,Cowes,0.017577722177930
215024,Creswick,0.015887201888878
215025,Daylesford - Hepburn Springs,0.016019213294868
215026,Diggers Rest,0.016631218974992
215027,Dimboola,0.013887493226543
215028,Donald,0.014508965767007
215029,Euroa,0.016722163683617
215030,Foster,0.018425128730098
215031,Garfield,0.017657645283520
215032,Heathcote,0.016166889710169
215033,Heyfield,0.018435769241698
215034,Heywood,0.014895177912619
215035,Inverloch,0.018054241993815
215036,Kerang,0.014804949170693
215037,Koo Wee Rup,0.017589598669286
215038,Koroit,0.015482684329701
215039,Korumburra,0.017993840424689
215040,Kyneton,0.016185318549645
215041,Lancefield,0.016408982372679
215042,Lang Lang,0.017694157530749
215043,Leongatha,0.018118185936522
215044,Longwarry,0.017740951474592
215045,Lorne,0.016737247613846
215046,Macedon,0.016392360674004
215047,Maffra,0.018579988991063
215048,Maldon,0.015726087893139
215049,Mansfield,0.017313819395295
215050,Merbein,0.012366287358856
215051,Millgrove,0.017419659604025
215052,Mirboo North,0.018227578832741
215053,Mortlake,0.015613092868774
215054,Mount Beauty - Tawonga South,0.017989014584179
215055,Myrtleford,0.017541295830106
215056,Nagambie,0.016418576767597
215057,Nathalia,0.016007239175777
215058,Nhill,0.013540684838293
215059,Numurkah,0.016219876527713
215060,Orbost,0.019609690123143
215061,Ouyen,0.013134820792966
215062,Paynesville,0.019129572861495
215063,Point Lonsdale - Queenscliff,0.017015331324380
215064,Port Fairy,0.015461871541256
215065,Portarlington,0.016921255733036
215066,Red Cliffs,0.012553654363183
215067,Riddells Creek,0.016487815191996
215068,Robinvale,0.013183871762777
215069,Rochester,0.015795357071018
215070,Romsey,0.016468307654866
215071,Rosedale,0.018545024889623
215072,Rutherglen,0.017026680411600
215073,San Remo,0.017729545937622
215074,Seville,0.017285832108603
215075,St Arnaud,0.014875816549515
215076,St Leonards,0.017006605097996
215077,Stratford,0.018663412757693
215078,Tatura,0.016262514009639
215079,Terang,0.015799963609394
215080,Tongala,0.015924528398983
215081,Trafalgar,0.018097269634457
215082,Wandong - Heathcote Junction,0.016688734107005
215083,Warburton,0.017454553184348
215084,Warracknabeal,0.013999102107180
215085,Whittlesea,0.016856588471874
215086,Winchelsea,0.016537379889185
215087,Wonga Park,0.017120045827421
215088,Woodend,0.016312142660203
215089,Woori Yallock - Launching Place,0.017344138623898
215090,Yallourn North,0.018218910671543
215091,Yarra Glen,0.017143864387204
215092,Yarra Junction - Wesburn,0.017415746975583
215093,Yarragon,0.018024880414827
215094,Yarram,0.018722579451916
215095,Yea,0.016892222039865
221001,Allansford (L),0.015702679213641
221002,Avenel (L),0.016545423217118
221003,Avoca (L),0.015355058153906
221004,Barnawartha (L),0.017231276814166
221005,Batesford (L),0.016633356187673
221006,Beaufort (L),0.015530669116726
221007,Birchip (L),0.014192462187544
221008,Boolarra (L),0.018298132931816
221009,Boort (L),0.014887562907947
221010,Briagolong (L),0.018577456887982
221011,Bruthen (L),0.019091191196740
221012,Bushfield - Woodford (L),0.015590575704019
221013,Cabarita (L),0.012409683801912
221014,Cannons Creek (L),0.017465465607389
221015,Cape Paterson (L),0.017999680575007
221016,Cardigan Village (L),0.015824662187389
221017,Carisbrook (L),0.015569174961918
221018,Charlton (L),0.014706012118483
221019,Chiltern (L),0.017193387401683
221020,Clunes (L) (Vic.),0.015709781887616
221021,Coleraine (L),0.014519079891057
221022,Corinella (L),0.017691105216700
221023,Coronet Bay (L),0.017713900952418
221024,Dunolly (L),0.015386252619344
221025,Eagle Point (L),0.019094365263914
221026,East Warburton (L),0.017491112671362
221027,Edenhope (L),0.013814490923803
221028,Eildon (L),0.017286957053406
221029,Elmore (L),0.015808758501165
221030,Flinders (L),0.017431022247223
221031,Gembrook (L),0.017471522992876
221032,Glengarry (L),0.018362652404558
221033,Grantville (L),0.017761741643573
221034,Greendale (L),0.016280596458000
221035,Hopetoun (L) (Vic.),0.013614459947878
221036,Hopetoun Park (L),0.016520104889004
221037,Indented Head (L),0.016969197601276
221038,Inglewood (L) (Vic.),0.015298335571554
221039,Inverleigh (L),0.016479768294465
221040,Kaniva (L),0.013292810095433
221041,Kinglake (L),0.017044353573083
221042,Kinglake West (L),0.016940377930565
221043,Lake Boga (L),0.014402366029027
221044,Lake Tyers Beach (L),0.019391095071559
221045,Lethbridge (L),0.016441155026186
221046,Loch Sport (L),0.019102304673074
221047,Mallacoota (L),0.020589815271981
221048,Malmsbury (L),0.016086724824900
221049,Maryknoll (L),0.017565546195410
221050,Metung (L),0.019215573281714
221051,Moriac (L),0.016665759562402
221052,Murchison (L),0.016357065352114
221053,Murtoa (L),0.014313208400591
221054,Neerim South (L),0.017820991967551
221055,Newlands Arm (L),0.019122852361844
221056,Newstead (L),0.015802514207062
221057,Nyora (L),0.017815918532954
221058,Officer (L),0.017438659094989
221059,Porepunkah (L),0.017765728025903
221060,Rainbow (L),0.013467380413285
221061,Raymond Island (L),0.019155869383672
221062,Rhyll (L),0.017630955354677
221063,Rockbank (L),0.016658197651296
221064,Rushworth (L),0.016179153587008
221065,Sea Lake (L),0.013829664650120
221066,Seville East (L),0.017313284974386
221067,Surf Beach - Sunderland Bay (L),0.017650144150807
221068,Tallangatta (L),0.017710887866476
221069,Teesdale (L),0.016422481927444
221070,Timboon (L),0.016023989694080
221071,Tooradin (L),0.017515754540133
221072,Trentham (L),0.016179774041217
221073,Ventnor (L),0.017543806349744
221074,Venus Bay (L),0.018132628453446
221075,Violet Town (L),0.016766849756163
221076,Wedderburn (L),0.015005833929208
221077,Werribee South (L),0.016845278491239
221078,Wurruk (L),0.018707077092157
221079,Wycheproof (L),0.014487735405905
221080,Yackandandah (L),0.017487756472093
221081,Yinnar (L),0.018300674589369
222001,Arcadia Downs (L),0.016364312136193
222002,Arthurs Seat (L),0.017311545454983
222003,Axedale (L),0.015917589031254
222004,Baw Baw Village (L),0.017938767845154
222005,Beeac (L),0.016259269992788
222006,Bellbridge (L),0.017550980618300
222007,Bethanga (L),0.017589669367026
222008,Beulah (L),0.013799841750792
222009,Birregurra (L),0.016462641742352
222010,Blackwood (L),0.016220207274104
222011,Bridgewater (L),0.015371553650437
222012,Bulla (L),0.016703584116671
222013,Buln Buln (L),0.017862209942413
222014,Bundalong (L),0.016773098787542
222015,Buxton (L),0.017246844923196
222016,Cape Schanck (L),0.017333348055546
222017,Clyde (L),0.017441118864678
222018,Dales Creek (L),0.016256680616219
222019,Dalyston (L),0.017874903320596
222020,Darnum (L),0.017971456277440
222021,Dartmoor (L),0.014508292676833
222022,Derrinallum (L),0.015784707639251
222023,Dinner Plain (L),0.018221538266287
222024,Don Valley (L),0.017378741150073
222025,Dookie (L),0.016555552181489
222026,Dunkeld (L),0.014977772239928
222027,Eldorado (L),0.017221580041295
222028,Enfield (L),0.016040568154041
222029,Falls Creek (L) (Vic.),0.018159494119704
222030,Glenrowan (L),0.017068625477268
222031,Glenrowan - North (L),0.017061249010929
222032,Golden Beach - Paradise Beach (L),0.019055254544667
222033,Goornong (L),0.015810439615863
222034,Gordon (L),0.016154809923755
222035,Goroke (L),0.013705118314319
222036,Guildford (L),0.015903289986880
222037,Gunbower (L),0.015282341731029
222038,Halls Gap (L),0.014725273638203
222039,Harcourt (L),0.015873243486447
222040,Harrietville (L),0.018003360719194
222041,Hazeldene (L),0.016881506370414
222042,Jeparit (L),0.013632868893389
222043,Katamatite (L),0.016408748062472
222044,Katandra West (L),0.016392008681502
222045,Kialla West (L),0.016398722813388
222046,Kiewa (L),0.017586374347484
222047,Kilcunda (L),0.017809083776578
222048,Learmonth (L),0.015772523026108
222049,Leitchville (L),0.015200864598014
222050,Lindenow (L),0.018849346897737
222051,Linton (L),0.015841244740099
222052,Lismore (L),0.015876122868633
222053,Little River (L),0.016703935234104
222054,Lockington (L),0.015611363928580
222055,Macarthur (L),0.015042471323351
222056,Manangatang (L),0.013560186377677
222057,Marengo (L),0.016694902427604
222058,Marlo (L),0.019728378212831
222059,Marong (L),0.015604148738315
222060,Marysville (L),0.017335186660026
222061,Meeniyan (L),0.018235838844481
222062,Meredith (L),0.016318940455996
222063,Merrigum (L),0.016139516514643
222064,Milawa (L),0.017226559694685
222065,Minyip (L),0.014283501983047
222066,Mount Buller (L),0.017653737631157
222067,Mount Egerton (L),0.016184266790016
222068,Mount Hotham (L),0.018120011525703
222069,Murrayville (L),0.012437216764990
222070,Myrniong (L),0.016358145048591
222071,Nar Nar Goon (L),0.017570849644081
222072,Natimuk (L),0.014036900911914
222073,Newhaven (L),0.017703432184227
222074,Nichols Point (L),0.012523192132907
222075,Nilma (L),0.017932712427906
222076,Nyah (L),0.014021015599219
222077,Nyah West (L),0.014003410712826
222078,Omeo (L),0.018554437852553
222079,Oxley (L),0.017187900655052
222080,Panton Hill (L),0.017033343887054
222081,Penshurst (L),0.015109310692375
222082,Pioneer Bay (L),0.017755548445578
222083,Poowong (L),0.017887440517463
222084,Port Albert (L),0.018803290947344
222085,Port Campbell (L),0.016139349446632
222086,Pyalong (L),0.016409843119786
222087,Pyramid Hill (L),0.015148434519137
222088,Quambatook (L),0.014562316861380
222089,Rawson (L),0.018117975579732
222090,Red Hill South (L),0.017372531343803
222091,Rupanyup (L),0.014434385916607
222092,Sandy Point (L),0.018481703683592
222093,Sawmill Settlement (L),0.017555994627521
222094,Shepparton East (L),0.016430858400628
222095,Shoreham (L),0.017420415600017
222096,Skipton (L),0.015694988113451
222097,Smiths Beach (L),0.017620717986138
222098,Smythesdale (L),0.015896255376314
222099,Snake Valley (L),0.015802330917658
222100,St Andrews (L),0.017038569094685
222101,Stanhope (L),0.016072358231223
222102,Strathmerton (L),0.016151016827134
222103,Sunset Strip (L),0.017620426380075
222104,Talbot (L),0.015572300251808
222105,Tallarook (L),0.016573106048209
222106,Tallygaroopna (L),0.016301060910298
222107,Tangambalanga (L),0.017607639056298
222108,Tawonga (L),0.017953936707476
222109,Toolamba (L),0.016378350827737
222110,Toongabbie (L),0.018364555028838
222111,Toora (L),0.018523323727354
222112,Traralgon South (L),0.018460489334287
222113,Tungamah (L),0.016614191885573
222114,Tyers (L),0.018306419973342
222115,Tylden (L),0.016199435671959
222116,Tynong (L),0.017613483477621
222117,Underbool (L),0.012828269716395
222118,Wandiligong (L),0.017866603865915
222119,Warneet (L),0.017472500783944
222120,Waterford Park (L),0.016678569288713
222121,Willaura (L),0.015168113554723
222122,Willow Grove (L),0.018027317326923
222123,Wimbledon Heights (L),0.017591398604610
222124,Wonga Park - South (L),0.017126974144122
222125,Woolsthorpe (L),0.015439842358710
222126,Woorinen South (L),0.014152707877858
222127,Wunghnu (L),0.016245956553208
301001,Brisbane,0.020628603455177
302001,Gold Coast - Tweed Heads (Gold Coast Part),0.021003929654707
303001,Cairns,0.016378830722264
303002,Sunshine Coast,0.020670346053972
303003,Townsville,0.016031089344098
311001,Mackay,0.017598049000860
311002,Rockhampton,0.018369312270007
311003,Toowoomba,0.019557070852186
312001,Bundaberg,0.019976012737005
312002,Gladstone,0.019010419559950
312003,Hervey Bay,0.020437808267400
312004,Maryborough (Qld),0.020319091822154
312005,Mount Isa,0.009116784307187
313001,Bargara - Innes Park,0.020121018860960
313002,Bongaree - Woorim,0.020769700187031
313003,Dalby,0.018869996744862
313004,Emerald,0.016025671888934
313005,Gympie,0.020265151408090
313006,Nambour,0.020550283061672
313007,Warwick,0.019704050555404
313008,Yeppoon,0.018615063885374
314001,Airlie Beach - Cannonvale,0.017434720180382
314002,Atherton,0.015973105401613
314003,Ayr,0.016491515933468
314004,Beaudesert,0.020651986479010
314005,Biloela,0.018219895604754
314006,Bowen,0.017076853432839
314007,Charters Towers,0.015255841642884
314008,Gatton,0.019901187919592
314009,Goondiwindi,0.018007211999963
314010,Gordonvale,0.016304689431049
314011,Gracemere,0.018286496626158
314012,Highfields,0.019559515914929
314013,Innisfail,0.016276034471587
314014,Kingaroy,0.019429835835707
314015,Mareeba,0.016078570577390
314016,Moranbah,0.016251103748131
314017,Roma,0.016396963631825
314018,Sandstone Point - Ningi,0.020681287485239
314019,Tamborine Mountain,0.020842270458172
314020,Tannum Sands - Boyne Island,0.019087528854367
315001,Alice River,0.015877189228107
315002,Allingham,0.015905406186791
315003,Aurukun,0.016075866891018
315004,Babinda,0.016290737116473
315005,Bamaga,0.018479632824052
315006,Barcaldine,0.013207910875633
315007,Beachmere,0.020651866164308
315008,Beerwah,0.020539808464908
315009,Blackwater,0.016726110113437
315010,Boonah,0.020332619415190
315011,Burnett Heads,0.020067538557470
315012,Burrum Heads,0.020240526048319
315013,Calliope,0.018951785483412
315014,Cardwell,0.015884387633597
315015,Cedar Grove,0.020627016422434
315016,Cedar Vale,0.020646646086239
315017,Charleville,0.013839772648487
315018,Cherbourg,0.019529101406529
315019,Childers,0.019905926461006
315020,Chinchilla,0.018227069296068
315021,Clermont,0.015654692240693
315022,Clifton,0.019558181977609
315023,Cloncurry,0.009930734848475
315024,Collinsville,0.016521380188285
315025,Cooktown,0.016885353289703
315026,Cooloola Village,0.020582617089003
315027,Cooroy,0.020500957088184
315028,Crows Nest,0.019664306289528
315029,Cunnamulla,0.013382779872535
315030,Dayboro,0.020425428102689
315031,Doomadgee,0.010652038724250
315032,Doonan - Tinbeerwah,0.020596583635947
315033,Dysart,0.016394561683592
315034,Emu Park,0.018663358452053
315035,Esk,0.020022981673714
315036,Fernvale,0.020275460823969
315037,Gayndah,0.019222349997574
315038,Glass House Mountains,0.020560641976494
315039,Gununa,0.011896775059491
315040,Hamilton Island,0.017637235618582
315041,Hay Point,0.017633092653384
315042,Home Hill,0.016467028487409
315043,Howard,0.020184537331349
315044,Ingham,0.015800397382953
315045,Jacobs Well,0.021005619485532
315046,Jimboomba,0.020669073450163
315047,Jimboomba - West,0.020600200198333
315048,Kensington Grove - Regency Downs,0.020082419848356
315049,Kilcoy,0.020160774383809
315050,Kingsthorpe,0.019442542530148
315051,Kowanyama,0.014395880216988
315052,Kuranda,0.016346511366666
315053,Laidley,0.020026029410968
315054,Landsborough,0.020562642566767
315055,Longreach,0.012239638769491
315056,Lowood,0.020184399261973
315057,Macleay Island,0.020985085309072
315058,Malanda,0.016022563840919
315059,Maleny,0.020442227829482
315060,Marian,0.017371838269404
315061,Meringandan West,0.019500426989599
315062,Middlemount,0.016691768583336
315063,Miles,0.017783334479474
315064,Millmerran,0.018911385648904
315065,Mirani,0.017286977484631
315066,Monto,0.018778304833482
315067,Mooloolah,0.020556110135324
315068,Moore Park,0.019929691455065
315069,Mossman,0.016359064317541
315070,Mount Cotton,0.020876013741946
315071,Mount Morgan,0.018202469951992
315072,Moura,0.017669154138885
315073,Mundubbera,0.018912531607367
315074,Murgon,0.019535487751963
315075,Nanango,0.019574918943945
315076,Nelly Bay,0.016174122187860
315077,Oakey,0.019368961342534
315078,Palm Island,0.016164290562719
315079,Palmwoods,0.020550697141255
315080,Pittsworth,0.019265907319715
315081,Pomona,0.020451850365919
315082,Port Douglas - Craiglie,0.016405369596282
315083,Proserpine,0.017262432711279
315084,Rainbow Beach,0.020669001566014
315085,Rangewood,0.015917462381631
315086,River Heads,0.020527703147436
315087,Rosewood,0.020218907858498
315088,Russell Island,0.021010914208013
315089,Samford Valley - Highvale,0.020454130182319
315090,Sarina,0.017545887455138
315091,St George,0.016261587900692
315092,Stanthorpe,0.019657952298621
315093,Thursday Island,0.018652130764492
315094,Tieri,0.016300409680751
315095,Tin Can Bay,0.020598198854072
315096,Toogoom,0.020318762575395
315097,Tully,0.015975325109769
315098,Walkerston,0.017465875245701
315099,Walloon,0.020298158655296
315100,Weipa,0.016726897531964
315101,Westbrook,0.019500364925078
315102,Wondai,0.019459239329959
315103,Wongaling Beach,0.016129143442690
315104,Woodford,0.020374033275601
315105,Wyreema,0.019491118923192
315106,Yandina,0.020543784847365
315107,Yarrabah,0.016468558121347
321001,Agnes Water (L),0.019621825213629
321002,Aldershot (L),0.020279187489750
321003,Allora (L),0.019639879936561
321004,Apple Tree Creek (L),0.019863199940805
321005,Aratula (L),0.020186273655665
321006,Armstrong Beach (L),0.017602560046456
321007,Badu Island (L),0.019008450565468
321008,Beechmont (L),0.020862571581966
321009,Belvedere (L),0.016249288939581
321010,Benaraby (L),0.019075953630336
321011,Biggenden (L),0.019662008083293
321012,Black Mountain (L),0.020472613580197
321013,Black River (L),0.015935076796847
321014,Blackall (L),0.013206014876936
321015,Blackbutt (L),0.019701659474965
321016,Blue Mountain Heights (L),0.019578236582346
321017,Bluewater (L),0.015914646227166
321018,Bluewater Park (L),0.015853716369572
321019,Booral (L),0.020523885030272
321020,Bouldercombe (L),0.018288733894234
321021,Boyland (L),0.020812986491720
321022,Brandon (L),0.016458233308327
321023,Cambooya (L),0.019497317954731
321024,Campwin Beach (L),0.017647091625044
321025,Canungra (L),0.020813992266030
321026,Capella (L),0.015972159402627
321027,Coochiemudlo Island (L),0.020953409919676
321028,Coominya (L),0.020116412814841
321029,Cooran (L),0.020409668552502
321030,Cooroibah (L),0.020591054121555
321031,Cooya Beach (L),0.016396406518077
321032,Curra (L),0.020170298590247
321033,D'Aguilar (L),0.020401321720900
321034,Deebing Heights (L),0.020386029802469
321035,Delaneys Creek (L),0.020395688716565
321036,Dunwich (L),0.021027157606879
321037,Elliott Heads (L),0.020139800050084
321038,Eumundi (L),0.020539465132812
321039,Flaxton (L),0.020457752167570
321040,Forest Acres (L),0.020532486177731
321041,Gin Gin (L),0.019605067619588
321042,Glendale (L),0.018347568189476
321043,Glenden (L),0.016513846456138
321044,Gleneagle (L),0.020638823531571
321045,Glenore Grove (L),0.020035980555878
321046,Glenview (L),0.020616686117832
321047,Glenwood (L),0.020233561410338
321048,Goldsborough (L),0.016263094780177
321049,Gooburrum (L),0.020004149604613
321050,Goombungee (L),0.019463410176691
321051,Gowrie Junction (L),0.019514358083488
321052,Helidon (L),0.019750012585357
321053,Herberton (L),0.015827832423805
321054,Hope Vale (L),0.016899378037920
321055,Horn Island (L),0.018661208982308
321056,Horseshoe Bay (L),0.016200171043018
321057,Hughenden (L),0.013069012859129
321058,Inglewood (L) (Qld),0.018780701430231
321059,Jandowae (L),0.018705516156971
321060,Kalbar (L),0.020277342627000
321061,Karumba (L),0.012315459994988
321062,Kiels Mountain (L),0.020598170407026
321063,Killarney (L),0.019977178303547
321064,Kinka Beach (L),0.018658754095522
321065,Kooralbyn (L),0.020507449935640
321066,Kureelpa (L),0.020484145636750
321067,Kurrimine Beach (L),0.016204274681617
321068,Laidley Heights (L),0.019998510848516
321069,Logan Village (L),0.020750989057963
321070,Lower Beechmont (L),0.020905509650320
321071,Mapleton (L),0.020456817991377
321072,Marburg (L),0.020221471080092
321073,Mareeba - South (L),0.016048960537615
321074,Maudsland (L),0.020922720355956
321075,Minden Village (L),0.020184627633634
321076,Mission Beach (L),0.016155838760503
321077,Mitchell (L),0.015562889097757
321078,Mount Nathan (L),0.020915528127554
321079,Mulambin (L),0.018665639667905
321080,Mundoolun (L),0.020717114673667
321081,Napranum (L),0.016710503765423
321082,Nome (L),0.016132736985273
321083,Normanton (L),0.012318473063310
321084,Oakhurst (L),0.020238354365538
321085,Pacific Haven (L),0.020178903262923
321086,Pie Creek (L),0.020218783722329
321087,Plainland (L),0.020045228187244
321088,Point Lookout (L),0.021145614852963
321089,Pormpuraaw (L),0.014778329140714
321090,Prince Henry Heights (L),0.019614986734413
321091,Quilpie (L),0.011851735062466
321092,Ravenshoe (L),0.015780855478873
321093,Richmond (L) (Qld),0.012152640867286
321094,Ripley (L),0.020415545572865
321095,Rubyvale (L),0.015581052507271
321096,Samford Village (L),0.020497877089366
321097,Sapphire (L),0.015588912926610
321098,Seaforth (L),0.017450917483043
321099,Sharon (L),0.019916642048884
321100,Sloping Hummock (L),0.020081323267142
321101,South Mission Beach (L),0.016109443628153
321102,Springsure (L),0.015850227118996
321103,Sunshine Acres (L),0.020408980526333
321104,Tara (L),0.018069718314229
321105,Taroom (L),0.017412970214387
321106,Texas (L),0.018923160272477
321107,Thagoona (L),0.020254437921618
321108,The Palms (L),0.020183740088529
321109,Tolga (L),0.015997622919141
321110,Tolga - West (L),0.015983376676119
321111,Toogoolawah (L),0.019975867029106
321112,Toorbul (L),0.020703711523322
321113,Wallangarra (L),0.019663284219503
321114,Wangan (L),0.016237300799182
321115,Winton (L),0.011382650157185
321116,Withcott (L),0.019643866060076
321117,Witta (L),0.020411606718677
321118,Wonga Beach (L),0.016461234033136
321119,Woodgate (L),0.020200505213676
321120,Woorabinda (L),0.017193876640234
321121,Yabulu (L),0.015922667018801
321122,Yarraman (L),0.019581502304403
321123,Yungaburra (L),0.016059017947681
322001,Alligator Creek (L),0.016139545119576
322002,Alpha (L),0.014504263646185
322003,Alva Beach (L),0.016611255566575
322004,Amity Point (L),0.021057926636602
322005,Aramac (L),0.013295704137014
322006,Arcadia Bay (L),0.016193577916988
322007,Augathella (L),0.014192327427212
322008,Bakers Creek (L),0.017543195152620
322009,Balgal Beach (L),0.015844331945453
322010,Baralaba (L),0.017554023340088
322011,Bauple Forest (L),0.020237705818593
322012,Beerburrum (L),0.020554350367152
322013,Beerburrum - North (L),0.020555005094055
322014,Bell (L),0.019048800255920
322015,Bingil Bay (L),0.016169167580026
322016,Bluff (L),0.016906706012433
322017,Boigu Island (L),0.019779363554043
322018,Boonooroo - Tuan (L),0.020492173494429
322019,Boreen Point (L),0.020586448095053
322020,Boulia (L),0.008291489634342
322021,Brightview (L),0.020113087920702
322022,Burketown (L),0.011243817660979
322023,Burrum Heads - East (L),0.020262464832200
322024,Burrum Heads - South (L),0.020220375320410
322025,Cabbage Tree Point (L),0.020988029083282
322026,Carmoo (L),0.016067077793480
322027,Cecil Plains (L),0.018817256522321
322028,Coconuts (L),0.016308763629328
322029,Coen (L),0.016509518319000
322030,Cordalba (L),0.019845758256260
322031,Cungulla (L),0.016305090136845
322032,Dimbulah (L),0.015735559946494
322033,Dirranbandi (L),0.015958726824791
322034,Donnybrook (L),0.020669288982444
322035,Duaringa (L),0.017478146774843
322036,Eidsvold (L),0.018744926628900
322037,El Arish (L),0.016107240469921
322038,Erakala (L),0.017526006616477
322039,Erub (Darnley) Island (L),0.020326941778043
322040,Eton (L),0.017363513827544
322041,Farleigh (L),0.017527832985315
322042,Finch Hatton (L),0.017071499274069
322043,Flying Fish Point (L),0.016336053532763
322044,Forest Hill (L),0.019980632919018
322045,Georgetown (L),0.013800996206135
322046,Giru (L),0.016249038920293
322047,Goomeri (L),0.019664066180252
322048,Gowrie Mountain (L),0.019443872531599
322049,Grasstree Beach (L),0.017645493358553
322050,Greenmount (L),0.019543648941480
